Feature,Block,MissingRate,NonMissingRows,UniqueValues,GlobalCorrelation,MedianAbsoluteSeasonCorrelation,SeasonSignConsistency,SeasonCoverage,SeasonCorrelationIQR,StabilityScore,Mandatory,InPrecorrelationPool,Selected,SelectionRank,ExclusionReason,OuterFoldID,InnerFoldID,Model,TargetColumn,SeedAware
diff__compact__margin_slope,compact_performance,0.0,713,713,-0.35178376192549227,0.3600429100184219,1.0,1.0,0.10838509422779036,0.5058776206633392,False,True,True,58.0,selected,rich_M_2017,rich_M_2017_inner_2014,torch_mlp,Team1Win,True
diff__compact__half_delta_marginmean,compact_performance,0.0,713,703,-0.3464821542909919,0.35780797463347214,1.0,1.0,0.07633981029116893,0.5049203093564381,False,True,True,59.0,selected,rich_M_2017,rich_M_2017_inner_2014,torch_mlp,Team1Win,True
diff__adj__def_rtg_a50p0,opponent_adjusted_efficiency,0.0,713,713,-0.3055179864427509,0.32548036743562286,1.0,1.0,0.1674277088014543,0.476747425034446,False,True,True,37.0,selected,rich_M_2017,rich_M_2017_inner_2014,torch_mlp,Team1Win,True
matchup__seed_gap_abs,matchup_context,0.0,713,15,-0.014168949872183138,0.06496710027988009,0.45454545454545453,1.0,0.08454200004042275,0.20364696983187855,False,True,True,10.0,selected,rich_M_2017,rich_M_2017_inner_2014,torch_mlp,Team1Win,True
matchup__equal_seed,matchup_context,0.0,713,2,-0.024068891270172324,0.1111111111111111,0.2727272727272727,1.0,0.17972885009282485,0.19507569904542188,False,True,True,11.0,selected,rich_M_2017,rich_M_2017_inner_2014,torch_mlp,Team1Win,True
absdiff__adj__net_rtg_a10p0_z,opponent_adjusted_efficiency,0.0,713,713,0.024938623389776756,0.10149823689870689,0.09090909090909091,1.0,0.19290142831114016,0.16103504827013915,False,True,True,38.0,selected,rich_M_2017,rich_M_2017_inner_2014,torch_mlp,Team1Win,True
absdiff__adj__net_rtg_a50p0_z,opponent_adjusted_efficiency,0.0,713,713,0.04731745203607429,0.07564115351867104,0.09090909090909091,1.0,0.1659288137518375,0.1546258951322795,False,True,True,39.0,selected,rich_M_2017,rich_M_2017_inner_2014,torch_mlp,Team1Win,True
absdiff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,0.0,713,713,-0.00555261542369232,0.09503163973391297,0.09090909090909091,1.0,0.17282498139837726,0.15446921775501,False,True,True,40.0,selected,rich_M_2017,rich_M_2017_inner_2014,torch_mlp,Team1Win,True
absdiff__adj__net_rtg_a10p0_percentile,opponent_adjusted_efficiency,0.0,713,416,-0.01680035618685136,0.08725803518969369,0.09090909090909091,1.0,0.15521653892449827,0.15391672824063488,False,True,True,41.0,selected,rich_M_2017,rich_M_2017_inner_2014,torch_mlp,Team1Win,True
absdiff__adj__off_rtg_a50p0,opponent_adjusted_efficiency,0.0,713,713,0.006942105123382889,0.07945317898175173,0.09090909090909091,1.0,0.1475623245094767,0.14830775060346055,False,True,True,42.0,selected,rich_M_2017,rich_M_2017_inner_2014,torch_mlp,Team1Win,True
