Gender,Season,block,model,games,brier,log_loss,roc_auc,average_precision,precision_at_05,recall_at_05,f1_at_05,ece_10_bins
M,2017,pooled_common,lightgbm_raw,67,0.17615522734035677,0.5139988450735744,0.8324420677361855,0.8498550186549343,0.6458333333333334,0.9393939393939394,0.7654320987654321,0.15682956968711495
M,2017,pooled_common,logistic_calibrated,67,0.17155780503628273,0.5002744758954384,0.8315508021390374,0.8492975594258052,0.6326530612244898,0.9393939393939394,0.7560975609756098,0.13011992082477958
M,2017,pooled_common,logistic_raw,67,0.17155780503628273,0.5002744758954384,0.8315508021390374,0.8492975594258052,0.6326530612244898,0.9393939393939394,0.7560975609756098,0.1301199208247796
M,2017,pooled_common,seed_calibrated,67,0.1808560206488127,0.5329506010634105,0.8346702317290553,0.8207720180590933,0.66,1.0,0.7951807228915663,0.1391033117491314
M,2017,pooled_common,seed_raw,67,0.18085602064881268,0.5329506010634104,0.8346702317290553,0.8207720180590933,0.66,1.0,0.7951807228915663,0.1391033117491314
M,2017,pooled_common,xgboost_calibrated,67,0.16838576219435022,0.4979547409657589,0.8507130124777182,0.8582431592887114,0.6666666666666666,0.9696969696969697,0.7901234567901234,0.1511454235261946
M,2017,pooled_common,xgboost_raw,67,0.16838576219435022,0.4979547409657589,0.8507130124777182,0.8582431592887114,0.6666666666666666,0.9696969696969697,0.7901234567901234,0.1511454235261946
M,2018,M,blend,67,0.19774493669779183,0.5807504575053136,0.7598566308243728,0.7842418952502277,0.6785714285714286,0.6129032258064516,0.6440677966101694,0.09497908000167497
M,2018,M,hist_calibrated,67,0.20114491412630725,0.5836245597838575,0.746863799283154,0.7715643301006412,0.6551724137931034,0.6129032258064516,0.6333333333333333,0.14588760650747598
M,2018,M,hist_raw,67,0.20114491412630725,0.5836245597838576,0.746863799283154,0.7715643301006412,0.6551724137931034,0.6129032258064516,0.6333333333333333,0.14588760650747598
M,2018,M,lightgbm_calibrated,67,0.20229981956688203,0.5876247179217922,0.7450716845878136,0.7696033984443191,0.6551724137931034,0.6129032258064516,0.6333333333333333,0.1328478648934247
M,2018,M,lightgbm_raw,67,0.202299819566882,0.5876247179217922,0.7450716845878136,0.7696033984443191,0.6551724137931034,0.6129032258064516,0.6333333333333333,0.13284786489342465
M,2018,M,logistic_calibrated,67,0.1957365158735038,0.5815234898090608,0.7706093189964157,0.7889214578100192,0.6896551724137931,0.6451612903225806,0.6666666666666666,0.11797546466130983
M,2018,M,logistic_raw,67,0.19573651587350382,0.5815234898090608,0.7706093189964157,0.7889214578100192,0.6896551724137931,0.6451612903225806,0.6666666666666666,0.11797546466130987
M,2018,M,rank_logistic_calibrated,67,0.20575186090583122,0.6011262174012181,0.75,0.7668725687764364,0.6129032258064516,0.6129032258064516,0.6129032258064516,0.14738260718292928
M,2018,M,rank_logistic_raw,67,0.20575186090583122,0.6011262174012181,0.75,0.7668725687764364,0.6129032258064516,0.6129032258064516,0.6129032258064516,0.14738260718292928
M,2018,M,seed_calibrated,67,0.2110460075471195,0.613984683005248,0.725358422939068,0.7413359221410277,0.6060606060606061,0.6451612903225806,0.625,0.14377773507244337
M,2018,M,seed_raw,67,0.20707704223679413,0.6010769364014023,0.725358422939068,0.7413359221410277,0.6060606060606061,0.6451612903225806,0.625,0.15298045412755576
M,2018,M,xgboost_calibrated,67,0.20397702964066658,0.5907521463502714,0.7428315412186379,0.7714739840957445,0.6333333333333333,0.6129032258064516,0.6229508196721312,0.15946995900638067
M,2018,M,xgboost_raw,67,0.20397702964066658,0.5907521463502714,0.7428315412186379,0.7714739840957445,0.6333333333333333,0.6129032258064516,0.6229508196721312,0.15946995900638067
M,2018,pooled_common,blend,67,0.20355594027539675,0.5944226237803922,0.7464157706093191,0.7736654310327338,0.6666666666666666,0.6451612903225806,0.6557377049180327,0.13061601746450158
M,2018,pooled_common,hist_calibrated,67,0.20565019495672537,0.5969055884012745,0.7365591397849462,0.7594652711833334,0.6333333333333333,0.6129032258064516,0.6229508196721312,0.1029592756568598
M,2018,pooled_common,hist_raw,67,0.20565019495672537,0.5969055884012745,0.7365591397849462,0.7594652711833334,0.6333333333333333,0.6129032258064516,0.6229508196721312,0.10295927565685982
M,2018,pooled_common,lightgbm_calibrated,67,0.2055516047198026,0.5969817917324212,0.7401433691756272,0.76100863083044,0.6333333333333333,0.6129032258064516,0.6229508196721312,0.13332597760334022
M,2018,pooled_common,lightgbm_raw,67,0.2055516047198026,0.5969817917324212,0.7401433691756272,0.76100863083044,0.6333333333333333,0.6129032258064516,0.6229508196721312,0.13332597760334022
M,2018,pooled_common,logistic_calibrated,67,0.20343589228801098,0.5977337134532973,0.7544802867383512,0.7841092997115297,0.7142857142857143,0.6451612903225806,0.6779661016949152,0.1607397609217981
M,2018,pooled_common,logistic_raw,67,0.20343589228801098,0.5977337134532974,0.7544802867383512,0.7841092997115297,0.7142857142857143,0.6451612903225806,0.6779661016949152,0.1607397609217981
