Feature,Block,MissingRate,NonMissingRows,UniqueValues,GlobalCorrelation,MedianAbsoluteSeasonCorrelation,SeasonSignConsistency,SeasonCoverage,SeasonCorrelationIQR,StabilityScore,Mandatory,InPrecorrelationPool,Selected,SelectionRank,ExclusionReason,OuterFoldID,InnerFoldID,Model,TargetColumn,SeedAware
diff__compact__margin_slope,compact_performance,0.0,914,914,-0.331493806422583,0.3498704666407745,1.0,1.0,0.11688881589362432,0.49619090876479505,False,True,True,61.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
diff__compact__ewm_h20_margin,compact_performance,0.0,914,914,0.3499437494101769,0.33656097053134826,1.0,1.0,0.1253796788571524,0.49352170357099995,False,True,True,62.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
diff__compact__margin_q10,compact_performance,0.0,914,298,0.33993135192770435,0.34272202233660076,1.0,1.0,0.14662931686257863,0.4934262954711601,False,True,True,63.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
diff__compact__away_games,compact_performance,0.0,914,20,-0.3389828029185259,0.3308554619649443,1.0,1.0,0.120838274541759,0.4885533074035786,False,True,True,64.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
diff__compact__ewm_h20_win,compact_performance,0.0,914,914,0.31796947197908376,0.33255863427624544,1.0,1.0,0.147260590300061,0.4836910046759938,False,True,True,65.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
diff__compact__blowout_loss10_rate,compact_performance,0.0,914,548,-0.315855282335957,0.3210517987231378,1.0,1.0,0.12441658442965264,0.4786163621238306,False,True,True,66.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
diff__schedule__bad_losses,schedule_and_accomplishment,0.0,914,14,-0.2907557852965063,0.3209813234863678,1.0,1.0,0.16523246445637443,0.47142800946043295,False,True,True,80.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
diff__compact__away_margin_mean,compact_performance,0.0,914,852,0.30869582863475303,0.30954594861306084,1.0,1.0,0.14368670534984684,0.47074766941992097,False,True,True,67.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
diff__adj__def_rtg_a50p0,opponent_adjusted_efficiency,0.0,914,914,-0.2922178704157134,0.31484259262542513,1.0,1.0,0.13217235691537366,0.47012548167504603,False,True,True,38.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
diff__schedule__top_decile_games,schedule_and_accomplishment,0.0,914,29,0.30823974147404776,0.2891485376745422,1.0,1.0,0.13700829378756982,0.46112370945656794,False,True,True,81.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
diff__conference__tourney_last_day,conference_context,0.020787746170678335,895,17,0.23849337481269248,0.23426862711981933,1.0,1.0,0.18947857810374985,0.4156753206585014,False,True,True,114.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
diff__rating__elo_mov_538_delta,dynamic_ratings,0.0,914,914,0.17153593623566846,0.20586132244563055,0.8571428571428571,1.0,0.13051729277096472,0.3684735061777682,False,True,True,102.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
diff__rating__elo_standard_delta,dynamic_ratings,0.0,914,914,0.1914524206464531,0.19955230635805207,0.8571428571428571,1.0,0.19281784916735722,0.36733478277024756,False,True,True,103.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
diff__seed__playin,selection_committee_prior,0.0,914,3,-0.10660014685474703,0.13205670510433248,0.8571428571428571,1.0,0.03384458677221881,0.3226283244300924,False,True,True,109.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
diff__schedule__opponent_strength_std,schedule_and_accomplishment,0.0,914,914,0.13003499415639533,0.1336285096842909,0.7142857142857143,1.0,0.10992800492005336,0.3026379774517788,False,True,True,82.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
absdiff__schedule__opponent_strength_median,schedule_and_accomplishment,0.0,914,903,-0.06634725660073627,0.15096970653274627,0.7142857142857143,1.0,0.12027762872712504,0.29653646472450945,False,True,True,83.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
seedprior__pooled_pair_games,prequential_seed_priors,0.047045951859956234,871,114,-0.08695102042609879,0.14012134137470966,0.5714285714285714,1.0,0.16357598957765712,0.26750932405027106,False,True,True,90.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
absdiff__schedule__opponent_strength_mean,schedule_and_accomplishment,0.0,914,914,-0.06659913513891859,0.13979743415384913,0.5714285714285714,1.0,0.1425422893207636,0.2674814579801505,False,True,True,84.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
absdiff__schedule__oowp,schedule_and_accomplishment,0.0,914,914,-0.07048884430529045,0.13546606527181682,0.5714285714285714,1.0,0.12933914220750814,0.266786262817907,False,True,True,85.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
absdiff__schedule__quality_wins,schedule_and_accomplishment,0.0,914,20,-0.0686560082912805,0.10145316272559014,0.5714285714285714,1.0,0.06314035576157132,0.25270479713047356,False,True,True,86.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
absdiff__schedule__top_quartile_games,schedule_and_accomplishment,0.0,914,22,-0.07624739332139134,0.1404872316923955,0.42857142857142855,1.0,0.14569229020403987,0.24695203470632293,False,True,True,87.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
absdiff__schedule__opponent_strength_pct_mean,schedule_and_accomplishment,0.0,914,914,-0.06179473640490961,0.13351665949340202,0.42857142857142855,1.0,0.14993803391701604,0.240256745780661,False,True,True,88.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
seedprior__exact_pair_games,prequential_seed_priors,0.0,914,83,-0.0751779798114675,0.12661761929371446,0.42857142857142855,1.0,0.19180691234974798,0.23821476489694446,False,True,True,91.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
seedprior__favorite_seed_games,prequential_seed_priors,0.0,914,106,0.04754320199623741,0.07542872625020111,0.5714285714285714,1.0,0.09571078344559089,0.23426543313001658,False,True,True,92.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
matchup__seed_gap_abs,matchup_context,0.0,914,15,-0.031580245835401914,0.07357068000609678,0.5714285714285714,1.0,0.08203970802879945,0.23040856359413434,False,True,True,10.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
absdiff__rating__elo_mov_538_delta,dynamic_ratings,0.0,914,914,0.015170030870098045,0.08050937933916785,0.5714285714285714,1.0,0.07882215901096148,0.23025759394235512,False,True,True,104.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
absdiff__rating__elo_mov_log_percentile,dynamic_ratings,0.0,914,490,-0.051017247360890035,0.09331698897175808,0.42857142857142855,1.0,0.13215441018055799,0.21930120129004596,False,True,True,105.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
absdiff__rating__elo_standard_percentile,dynamic_ratings,0.0,914,505,-0.05159471164007197,0.08854080628813665,0.42857142857142855,1.0,0.1460676263173966,0.21657914709785414,False,True,True,106.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
matchup__equal_seed,matchup_context,0.0,914,2,-0.020493896197448756,0.10435055920298221,0.2857142857142857,1.0,0.1802801493900983,0.19310000531955196,False,True,True,11.0,selected,rich_M_2021,rich_M_2021_inner_2017,lgb_classifier,Team1Win,True
