Season,recipe,feature,coefficient
2025,reference,diff_margin_sd,-0.066590966692208403
2025,reference,diff_adj_offense,0.2972723099530753
2025,reference,diff_adj_defense,0.24945058934436143
2025,reference,diff_two_posterior,0.034361331949245448
2025,reference,diff_three_posterior,-0.063044608733092686
2025,reference,diff_free_posterior,0.033208573911336692
2025,reference,diff_opp_two_posterior,0.12848991956565872
2025,reference,diff_opp_three_posterior,0.0097489917787202205
2025,reference,diff_opp_free_posterior,0.13304723123399972
2025,reference,diff_three_share,0.013763434097581627
2025,reference,diff_opp_three_share,-0.048235439462136404
2025,reference,diff_rank_consensus_logit,0.41690171508925133
2025,rates,diff_seed,-0.016764431827002928
2025,rates,diff_strength,0.22016984193978897
2025,rates,diff_schedule_strength,0.41934272589350513
2025,rates,diff_win_rate,-0.044245484502523066
2025,rates,diff_margin,0.10896492888307635
2025,rates,diff_margin_sd,-0.08490664877894738
2025,rates,diff_adj_offense,0.29330154256060376
2025,rates,diff_adj_defense,0.21571691580675556
2025,rates,diff_two_posterior,-0.0066912570020999399
2025,rates,diff_three_posterior,-0.11954607710518499
2025,rates,diff_free_posterior,0.094875033939411949
2025,rates,diff_opp_two_posterior,0.10652363054580315
2025,rates,diff_opp_three_posterior,0.02299017641614523
2025,rates,diff_opp_free_posterior,0.11651928538535383
2025,rates,diff_three_share,-0.045736934635460386
2025,rates,diff_opp_three_share,0.017575840695178511
2025,rates,diff_rank_consensus_logit,0.43513692662528808
2025,rates,rate_three_point_share_offense,0.019766411053447792
2025,rates,rate_three_point_share_defense,0.076088690707501516
2025,rates,rate_free_throw_share_offense,-0.19144565001420222
2025,rates,rate_free_throw_share_defense,-0.03357275829731679
2025,three_point_share,diff_seed,-0.014608202860979958
2025,three_point_share,diff_strength,0.22077142006463646
2025,three_point_share,diff_schedule_strength,0.41750564450520627
2025,three_point_share,diff_win_rate,-0.045955048546806918
2025,three_point_share,diff_margin,0.11003454672347324
2025,three_point_share,diff_margin_sd,-0.087484814019609308
2025,three_point_share,diff_adj_offense,0.29338101325783461
2025,three_point_share,diff_adj_defense,0.21812688436628072
2025,three_point_share,diff_two_posterior,-0.0029717896980846711
2025,three_point_share,diff_three_posterior,-0.12139178827906617
2025,three_point_share,diff_free_posterior,0.094067555098688943
2025,three_point_share,diff_opp_two_posterior,0.11936492552283798
2025,three_point_share,diff_opp_three_posterior,0.010035073616312548
2025,three_point_share,diff_opp_free_posterior,0.11882380764102123
2025,three_point_share,diff_three_share,-0.048963636413329639
2025,three_point_share,diff_opp_three_share,-0.014733212918533823
2025,three_point_share,diff_rank_consensus_logit,0.43203896585270213
2025,three_point_share,rate_three_point_share_offense,0.015451852470273664
2025,three_point_share,rate_three_point_share_defense,0.119111692527735
2025,three_point_share,rate_free_throw_share_offense,-0.19036991706703182
2025,three_point_share,rate_free_throw_share_defense,-0.041336222662123182
2025,three_point_share,adjusted_three_point_share_offense,0.0073465892694536353
2025,three_point_share,adjusted_three_point_share_defense,-0.082583168017513475
2025,free_throw_share,diff_seed,-0.018999430799735949
2025,free_throw_share,diff_strength,0.21910089645438866
2025,free_throw_share,diff_schedule_strength,0.41841660734131386
2025,free_throw_share,diff_win_rate,-0.043541132015015631
2025,free_throw_share,diff_margin,0.10529820374441003
2025,free_throw_share,diff_margin_sd,-0.08559153589604121
2025,free_throw_share,diff_adj_offense,0.29639389570044317
