Season,block,model,games,brier,log_loss,roc_auc,average_precision,precision_at_05,recall_at_05,f1_at_05,ece_10_bins
2016,peer_profile,logistic,130,0.1951409392067787,0.6349100386736808,0.7966060606060605,0.7292330415208232,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.12991290389540622
2016,rank_trends,hist,67,0.21057912034972437,0.6074613739768073,0.7477313974591652,0.7130688104362943,0.5675675675675675,0.7241379310344828,0.6363636363636364,0.13356926493052573
2016,rank_trends,logistic,67,0.21040898873889652,0.6227365895864275,0.7486388384754991,0.6834383789106336,0.6285714285714286,0.7586206896551724,0.6875,0.16876563647693402
2016,rankings,hist,67,0.19912477671528708,0.5888151864915088,0.7477313974591652,0.6891211129460685,0.6206896551724138,0.6206896551724138,0.6206896551724138,0.13259150980568443
2016,rankings,logistic,67,0.19206212567993783,0.5710382993569337,0.7876588021778584,0.7166286773348377,0.6774193548387096,0.7241379310344828,0.7,0.14565721676415114
2016,schedule_context,hist,130,0.18349019376152603,0.538495893595826,0.8004848484848484,0.7460705740548657,0.6268656716417911,0.7636363636363637,0.6885245901639344,0.09212115965449291
2016,schedule_context,logistic,130,0.17943039062347363,0.5241563364437184,0.8157575757575757,0.7727426699600648,0.6470588235294118,0.8,0.7154471544715447,0.0998262492667395
2016,scoring_shape,hist,130,0.1886486280424295,0.5491300421604063,0.7950303030303031,0.7543871391194169,0.639344262295082,0.7090909090909091,0.6724137931034483,0.1007014400488916
2016,scoring_shape,logistic,130,0.17611517416178973,0.5168449780040609,0.8189090909090908,0.769007679609276,0.6615384615384615,0.7818181818181819,0.7166666666666667,0.09215091337042759
2016,seed,hist,130,0.19650409215765105,0.5672313518343168,0.7587878787878788,0.6794875937756442,0.6166666666666667,0.6727272727272727,0.6434782608695652,0.0676094558925694
2016,seed,logistic,130,0.1864003307892287,0.5454593616488062,0.7835151515151515,0.7076684687330036,0.6,0.7090909090909091,0.65,0.07979320517561542
2016,shooting,hist,130,0.19134795783836492,0.5571069706476292,0.7842424242424243,0.7320186503451577,0.5967741935483871,0.6727272727272727,0.6324786324786325,0.1063306079283234
2016,shooting,logistic,130,0.1912172070246853,0.5588394334250412,0.7898181818181819,0.7309670310898639,0.65625,0.7636363636363637,0.7058823529411765,0.10023490857028584
2016,strength,hist,130,0.17911814321930825,0.5261580091011204,0.8026666666666668,0.7664027851252448,0.6190476190476191,0.7090909090909091,0.6610169491525424,0.07473107362100118
2016,strength,logistic,130,0.1747023432466726,0.5120212613420398,0.817939393939394,0.7642900852944732,0.6521739130434783,0.8181818181818182,0.7258064516129032,0.07234746756886878
2016,target_rank,hist,67,0.2119985670464853,0.6109544345590883,0.7196007259528131,0.67254676248184,0.5862068965517241,0.5862068965517241,0.5862068965517241,0.09098411805454043
2016,target_rank,logistic,67,0.20090123636698784,0.5871607297487713,0.764065335753176,0.6849973093573597,0.6363636363636364,0.7241379310344828,0.6774193548387096,0.11201120264349232
2016,target_seed,hist,130,0.17826756179995204,0.5235391622332237,0.8070303030303031,0.7663489165985787,0.6451612903225806,0.7272727272727273,0.6837606837606838,0.08684879062545149
2016,target_seed,logistic,130,0.17630962724608648,0.5150276485155014,0.8167272727272727,0.768816737837718,0.6417910447761194,0.7818181818181819,0.7049180327868853,0.07649188878098243
2016,target_team,hist,130,0.18109574809852338,0.5310688212439436,0.803878787878788,0.7622516270354868,0.6349206349206349,0.7272727272727273,0.6779661016949152,0.07516668269878012
2016,target_team,logistic,130,0.18179937308276686,0.5317967928462897,0.8075151515151515,0.7506313635365849,0.6349206349206349,0.7272727272727273,0.6779661016949152,0.07988146531482808
2016,tempo,hist,130,0.1754457037628482,0.5168620812532699,0.8128484848484848,0.771984299305661,0.6507936507936508,0.7454545454545455,0.6949152542372882,0.10435666956196875
2016,tempo,logistic,130,0.17437601583303314,0.512932228200923,0.8181818181818181,0.7623671872588557,0.6615384615384615,0.7818181818181819,0.7166666666666667,0.07663318842181446
2016,trajectory,hist,130,0.19508085887131432,0.5672029440364509,0.7842424242424242,0.7146091562520158,0.5671641791044776,0.6909090909090909,0.6229508196721312,0.13813846597908536
2016,trajectory,logistic,130,0.2691703259106862,0.9236474099144389,0.7292121212121212,0.6776760447525012,0.5373134328358209,0.6545454545454545,0.5901639344262295,0.25023611914185073
2016,venue_profile,hist,130,0.20371709238855876,0.5983345752145535,0.7636363636363637,0.656128495470641,0.5915492957746479,0.7636363636363637,0.6666666666666666,0.16253337177222835
2016,venue_profile,logistic,130,0.22761836612365874,0.7462794573495171,0.7641212121212121,0.6901319657024982,0.6231884057971014,0.7818181818181819,0.6935483870967742,0.1762865197682341
2016,without_adjusted,hist,130,0.19613172636716575,0.5914062627017412,0.7806060606060606,0.6690391122424914,0.6212121212121212,0.7454545454545455,0.6776859504132231,0.09827673328926934
2016,without_adjusted,logistic,130,0.20731884261153116,0.6657720198751332,0.7854545454545454,0.714086829133283,0.6190476190476191,0.7090909090909091,0.6610169491525424,0.1667889851664298
2016,without_ball_control,hist,130,0.19611109418862224,0.5912528602212389,0.7796363636363636,0.6679487937011043,0.6153846153846154,0.7272727272727273,0.6666666666666666,0.11804800482003054
2016,without_ball_control,logistic,130,0.20900526053869292,0.6692334200374059,0.7878787878787878,0.7197261102641862,0.6229508196721312,0.6909090909090909,0.6551724137931034,0.15433061435075077
2016,without_coach_history,hist,130,0.20119301504880988,0.6019320655550633,0.7711515151515151,0.6608370546481547,0.6153846153846154,0.7272727272727273,0.6666666666666666,0.11956750299752439
2016,without_coach_history,logistic,130,0.21290805748927052,0.6724954819081426,0.7798787878787878,0.7106553193942188,0.6307692307692307,0.7454545454545455,0.6833333333333333,0.14150749006370553
2016,without_conference,hist,130,0.19237890752095327,0.5796100401696385,0.7927272727272727,0.7006494149437049,0.6363636363636364,0.7636363636363637,0.6942148760330579,0.08952081565060609
2016,without_conference,logistic,130,0.20605241977691804,0.6637573328699912,0.7803636363636363,0.7070796283408989,0.6557377049180327,0.7272727272727273,0.6896551724137931,0.11550207759899377
2016,without_distribution,hist,130,0.19440768197174219,0.5855215351024585,0.7818181818181819,0.6695248518341013,0.6231884057971014,0.7818181818181819,0.6935483870967742,0.10699064278234183
2016,without_distribution,logistic,130,0.20857062876732355,0.6693726873569402,0.7827878787878788,0.7152402894624685,0.6333333333333333,0.6909090909090909,0.6608695652173913,0.1366489965254457
2016,without_dynamic,hist,130,0.19582982907611515,0.5907079165755872,0.779878787878788,0.6684348180217724,0.6212121212121212,0.7454545454545455,0.6776859504132231,0.10642848458212162
2016,without_dynamic,logistic,130,0.2051933131507586,0.6586789956968286,0.7890909090909092,0.7203388076249191,0.6190476190476191,0.7090909090909091,0.6610169491525424,0.1598654567420348
2016,without_form,hist,130,0.19685933538437478,0.5934462797641141,0.7776969696969697,0.6667862367684456,0.6212121212121212,0.7454545454545455,0.6776859504132231,0.09478141678103189
2016,without_form,logistic,130,0.20675339647304636,0.6639193807423643,0.7890909090909091,0.7191108020097459,0.639344262295082,0.7090909090909091,0.6724137931034483,0.1636113364760398
2016,without_four_factors,hist,130,0.19641578905542878,0.5915664510769549,0.7789090909090908,0.6655066174697759,0.6060606060606061,0.7272727272727273,0.6611570247933884,0.12546946339266105
2016,without_four_factors,logistic,130,0.20798745439899957,0.6671543193175535,0.7878787878787878,0.7193275849368121,0.639344262295082,0.7090909090909091,0.6724137931034483,0.1431835701680767
2016,without_history,hist,130,0.1949285163004412,0.5843790471311153,0.7774545454545454,0.666979299854186,0.6153846153846154,0.7272727272727273,0.6666666666666666,0.12492784858670866
2016,without_history,logistic,130,0.20573431072106257,0.6402709758517379,0.7915151515151515,0.7305960100546045,0.5901639344262295,0.6545454545454545,0.6206896551724138,0.1693415454872568
2016,without_interactions,hist,130,0.19613172636716575,0.5914062627017412,0.7806060606060606,0.6690391122424914,0.6212121212121212,0.7454545454545455,0.6776859504132231,0.09827673328926934
2016,without_interactions,logistic,130,0.20688098091626994,0.6639714124633822,0.7881212121212121,0.7169235595135846,0.6290322580645161,0.7090909090909091,0.6666666666666666,0.15814057141645899
2016,without_massey,hist,67,0.19288172670736867,0.5795687604549457,0.7667876588021779,0.6546265612782524,0.6470588235294118,0.7586206896551724,0.6984126984126984,0.10828058729987587
2016,without_massey,logistic,67,0.1991825510797923,0.6530263038141599,0.7713248638838476,0.6809871234557986,0.6666666666666666,0.6896551724137931,0.6779661016949152,0.13409754177042355
2016,without_opponent_profile,hist,130,0.19453096075483167,0.5857171368118333,0.7830303030303031,0.6682874117639404,0.625,0.7272727272727273,0.6722689075630253,0.13836085509373233
2016,without_opponent_profile,logistic,130,0.21054549072912634,0.6933455859854527,0.7864242424242424,0.7144420746901888,0.6323529411764706,0.7818181818181819,0.6991869918699187,0.15667904057558235
2016,without_peer_profile,hist,130,0.19604922219573448,0.5908826319413096,0.7776969696969697,0.6616442843412955,0.6153846153846154,0.7272727272727273,0.6666666666666666,0.10410040136640224
2016,without_peer_profile,logistic,130,0.20900909687260358,0.6742528478488011,0.786909090909091,0.7157912926765322,0.6166666666666667,0.6727272727272727,0.6434782608695652,0.16764455137431025
2016,without_rank_trends,hist,67,0.1937090239318262,0.5828390841265715,0.7686025408348458,0.6707373981258401,0.6363636363636364,0.7241379310344828,0.6774193548387096,0.1135392653047128
2016,without_rank_trends,logistic,67,0.20287864071450623,0.6533828389847891,0.7740471869328494,0.6861543799254795,0.6551724137931034,0.6551724137931034,0.6551724137931034,0.1359735391593199
2016,without_rankings,hist,67,0.19099703919073238,0.5766359676031239,0.7776769509981851,0.6708965961315768,0.6666666666666666,0.7586206896551724,0.7096774193548387,0.07892363799307021
2016,without_rankings,logistic,67,0.1990445441925531,0.6414030655350164,0.7722323049001815,0.6776856508168582,0.6428571428571429,0.6206896551724138,0.631578947368421,0.15336151456569286
2016,without_schedule_context,hist,130,0.19159440766074037,0.5792143544873887,0.787878787878788,0.6767293837363592,0.6451612903225806,0.7272727272727273,0.6837606837606838,0.07939284428752877
2016,without_schedule_context,logistic,130,0.2025239243975673,0.6525045244996848,0.7883636363636363,0.7174389024479111,0.6349206349206349,0.7272727272727273,0.6779661016949152,0.12948207822287305
2016,without_scoring_shape,hist,130,0.19676518930514067,0.5922917275050286,0.7779393939393939,0.6696792352762233,0.6153846153846154,0.7272727272727273,0.6666666666666666,0.10574070276190776
2016,without_scoring_shape,logistic,130,0.20699341804163232,0.6635718952601366,0.7878787878787878,0.7188136849535536,0.6166666666666667,0.6727272727272727,0.6434782608695652,0.1549949337079505
2016,without_shooting,hist,130,0.19611109418862224,0.5912528602212389,0.7796363636363636,0.6679487937011043,0.6153846153846154,0.7272727272727273,0.6666666666666666,0.11804800482003054
2016,without_shooting,logistic,130,0.20901646039698873,0.668754527157963,0.7878787878787878,0.7197261102641862,0.6229508196721312,0.6909090909090909,0.6551724137931034,0.15434182212593087
2016,without_target_rank,hist,67,0.19255744189013857,0.5818819304403972,0.7676950998185117,0.6632320382361451,0.6363636363636364,0.7241379310344828,0.6774193548387096,0.11495719812700954
2016,without_target_rank,logistic,67,0.19536874295335566,0.6396710812481347,0.7831215970961888,0.7020520553495818,0.7,0.7241379310344828,0.711864406779661,0.11251289528691219
2016,without_target_seed,hist,130,0.19588175131946006,0.5910108319462777,0.7791515151515152,0.6655491713299495,0.6060606060606061,0.7272727272727273,0.6611570247933884,0.11210832490788457
2016,without_target_seed,logistic,130,0.2063102019701661,0.6570743581183567,0.7895757575757576,0.7252358515617447,0.6290322580645161,0.7090909090909091,0.6666666666666666,0.1532380012695993
2016,without_target_team,hist,130,0.19613172636716575,0.5914062627017412,0.7806060606060606,0.6690391122424914,0.6212121212121212,0.7454545454545455,0.6776859504132231,0.09827673328926934
2016,without_target_team,logistic,130,0.20896344734327893,0.6667969330528543,0.7873939393939393,0.7215323518955473,0.6190476190476191,0.7090909090909091,0.6610169491525424,0.15498796188467812
2016,without_tempo,hist,130,0.19611109418862224,0.5912528602212389,0.7796363636363636,0.6679487937011043,0.6153846153846154,0.7272727272727273,0.6666666666666666,0.11804800482003054
2016,without_tempo,logistic,130,0.20900526053869292,0.6692334200374059,0.7878787878787878,0.7197261102641862,0.6229508196721312,0.6909090909090909,0.6551724137931034,0.15433061435075077
2016,without_trajectory,hist,130,0.19277288986172175,0.5820331441201381,0.7827878787878788,0.670361041181318,0.6349206349206349,0.7272727272727273,0.6779661016949152,0.10437300535793367
2016,without_trajectory,logistic,130,0.20724445969047733,0.6605526581172448,0.787878787878788,0.7151197926423223,0.6166666666666667,0.6727272727272727,0.6434782608695652,0.15579259293620296
2016,without_venue_profile,hist,130,0.20357034608529742,0.6126988647971877,0.767030303030303,0.646348380197517,0.6153846153846154,0.7272727272727273,0.6666666666666666,0.10686635595296398
2016,without_venue_profile,logistic,130,0.21629394313476152,0.6863177827650656,0.7837575757575758,0.719634862224683,0.6333333333333333,0.6909090909090909,0.6608695652173913,0.14950916633741718
2017,adjusted,hist,130,0.16693229839018123,0.5054317619036507,0.8351152292706105,0.7868501772880506,0.6625,0.8688524590163934,0.75177304964539,0.10648504435005365
2017,adjusted,logistic,130,0.15440768208769642,0.459803790970427,0.8631503920171062,0.8463949362836991,0.6875,0.9016393442622951,0.7801418439716312,0.11214701776115067
2017,ball_control,hist,130,0.17194284927264006,0.5236459225948144,0.8303635067712046,0.7782293606023818,0.6875,0.9016393442622951,0.7801418439716312,0.13373246137719996
2017,ball_control,logistic,130,0.16116697245617212,0.4787295039931706,0.8474697077690663,0.8315892962341077,0.7,0.9180327868852459,0.7943262411347518,0.15705061448686838
2017,baseline_124,hist,130,0.1627513730438438,0.4871914233564937,0.8688524590163935,0.856447425812299,0.654320987654321,0.8688524590163934,0.7464788732394366,0.13026702365775428
2017,baseline_124,logistic,130,0.15914428488891763,0.4703799571379094,0.8740793537657401,0.8677169904931051,0.6753246753246753,0.8524590163934426,0.7536231884057971,0.11831677246432236
2017,coach_history,hist,130,0.16820789147231946,0.5086162342958243,0.831551437396056,0.7815831161995388,0.6794871794871795,0.8688524590163934,0.762589928057554,0.08507705164373036
2017,coach_history,logistic,130,0.14952256189902885,0.4529726525575548,0.8764552150154432,0.8489669820047147,0.7307692307692307,0.9344262295081968,0.8201438848920863,0.11954075692872294
2017,conference,hist,130,0.1774378044900862,0.5331267063041377,0.8144452363981943,0.7634434220788633,0.7051282051282052,0.9016393442622951,0.7913669064748201,0.13195096729574765
2017,conference,logistic,130,0.15421673429006016,0.4597848950541385,0.8617248752672844,0.842265861690617,0.72,0.8852459016393442,0.7941176470588235,0.12095462810968757
2017,distribution,hist,130,0.1802605342154781,0.5405550195773492,0.814920408648135,0.7811407944700306,0.6756756756756757,0.819672131147541,0.7407407407407407,0.09244125802297799
2017,distribution,logistic,130,0.18474084814563335,0.529114205241896,0.8329769541458779,0.8270056166596791,0.6666666666666666,0.8524590163934426,0.7482014388489209,0.16127731733650572
2017,dynamic,hist,130,0.16472132217772445,0.5004301124575736,0.8335709194583036,0.7846522398985067,0.7105263157894737,0.8852459016393442,0.7883211678832117,0.11403063578601086
2017,dynamic,logistic,130,0.14910533436681278,0.4455073245636577,0.8728914231408886,0.8586826267126386,0.7066666666666667,0.8688524590163934,0.7794117647058824,0.08218444120834789
2017,expanded_non_massey,hist,130,0.16138281714028374,0.48703230045577073,0.855072463768116,0.8327985380859014,0.7012987012987013,0.8852459016393442,0.782608695652174,0.14047109134220476
2017,expanded_non_massey,logistic,130,0.14838114621947301,0.44199024099800266,0.8890472796388691,0.8776226623635429,0.717948717948718,0.9180327868852459,0.8057553956834532,0.09840087302154789
2017,expanded_non_massey_no_coach,hist,130,0.17174911316107883,0.5157975435880768,0.8320266096459967,0.8064757449107867,0.6794871794871795,0.8688524590163934,0.762589928057554,0.14089010029121396
2017,expanded_non_massey_no_coach,logistic,130,0.1717235999381059,0.5159509716409937,0.8510334996436208,0.8354858084639745,0.6923076923076923,0.8852459016393442,0.7769784172661871,0.13406180613825253
2017,expanded_non_massey_no_target,hist,130,0.15760055398112935,0.4783357703337352,0.8560228082679971,0.8329817400152804,0.7051282051282052,0.9016393442622951,0.7913669064748201,0.1274062085455201
2017,expanded_non_massey_no_target,logistic,130,0.1500025055661069,0.4453078541723624,0.8823948681397006,0.8710009709536286,0.7,0.9180327868852459,0.7943262411347518,0.09448250940599456
2017,expanded_non_massey_no_target_coach,hist,130,0.1681340455562565,0.5066502583681068,0.837015918270373,0.8112610413606974,0.6875,0.9016393442622951,0.7801418439716312,0.11979921934393951
2017,expanded_non_massey_no_target_coach,logistic,130,0.17948749865609806,0.5322945624994931,0.8382038488952246,0.827692605952695,0.6666666666666666,0.819672131147541,0.7352941176470589,0.13013471578084818
2017,form,hist,130,0.17041593951282508,0.5101483014052322,0.8320266096459967,0.8008386652221007,0.675,0.8852459016393442,0.7659574468085106,0.13425206925136657
2017,form,logistic,130,0.15614071624692982,0.4581576884268814,0.8667141838916608,0.8613516482714927,0.6835443037974683,0.8852459016393442,0.7714285714285715,0.11636654870348823
2017,four_factors,hist,130,0.17198895322861132,0.5173418706548341,0.8322641957709669,0.7917144732778152,0.675,0.8852459016393442,0.7659574468085106,0.08795422011808168
2017,four_factors,logistic,130,0.15818843677371439,0.46954267283971746,0.8545972915181752,0.8377333831781415,0.7012987012987013,0.8852459016393442,0.782608695652174,0.11964021127288951
2017,full,hist,130,0.15889592435399863,0.48086531632224183,0.8633879781420765,0.8383019581703101,0.6875,0.9016393442622951,0.7801418439716312,0.09594781894958977
2017,full,logistic,130,0.14550805038355735,0.4298614939351276,0.8947493466381563,0.888190488758166,0.717948717948718,0.9180327868852459,0.8057553956834532,0.12079357821420167
2017,history,hist,130,0.16717739620427216,0.5123897396992164,0.8363031598954621,0.7833626366370954,0.6962025316455697,0.9016393442622951,0.7857142857142857,0.10830986375634041
2017,history,logistic,130,0.15583559656354218,0.4668782479672681,0.8612497030173438,0.8396070836263846,0.691358024691358,0.9180327868852459,0.7887323943661971,0.10034567307241829
2017,interactions,hist,130,0.18033695758142135,0.5338020146368355,0.8089807555238774,0.7693439334868717,0.65,0.8524590163934426,0.7375886524822695,0.09072390040310901
2017,interactions,logistic,130,0.15156472334226317,0.45342865686446227,0.8698028035162746,0.8542129125465252,0.7088607594936709,0.9180327868852459,0.8,0.10824096989311083
2017,legacy_full,hist,130,0.16376226946582556,0.4965822361599883,0.8367783321454026,0.7878998171989946,0.68,0.8360655737704918,0.75,0.11391942381848494
2017,legacy_full,logistic,130,0.15778579419170552,0.4675153930707665,0.8583986695177002,0.8428384141835622,0.6973684210526315,0.8688524590163934,0.7737226277372263,0.11648456885350189
2017,opponent_profile,hist,130,0.16902288080115654,0.5143194706862917,0.8332145402708482,0.7814263707476377,0.7066666666666667,0.8688524590163934,0.7794117647058824,0.10980945762438082
2017,opponent_profile,logistic,130,0.1931154166485872,0.5816855688126826,0.8115942028985508,0.7916393446828902,0.6710526315789473,0.8360655737704918,0.7445255474452555,0.13929286690195503
2017,peer_profile,hist,130,0.17500009585349768,0.5180846817104878,0.8184842005226896,0.7921330028892839,0.6538461538461539,0.8360655737704918,0.7338129496402878,0.09580345124144306
2017,peer_profile,logistic,130,0.20241716752874786,0.6013385447940479,0.8227607507721548,0.8302511375185004,0.676056338028169,0.7868852459016393,0.7272727272727273,0.15725823602055364
2017,rank_trends,hist,67,0.17910047761714648,0.5309378483265358,0.7976827094474154,0.7823324904070874,0.6666666666666666,0.9696969696969697,0.7901234567901234,0.12739681323644808
2017,rank_trends,logistic,67,0.1674019545542574,0.49539250512146665,0.8422459893048129,0.8496665089946581,0.6595744680851063,0.9393939393939394,0.775,0.13904005969913064
2017,rankings,hist,67,0.17554509036765972,0.5217605695393883,0.8253119429590018,0.8125316748096938,0.6904761904761905,0.8787878787878788,0.7733333333333333,0.09670784017222646
2017,rankings,logistic,67,0.16532332629081906,0.49302798533087644,0.8582887700534759,0.8611305956215016,0.6888888888888889,0.9393939393939394,0.7948717948717948,0.11061467808386057
2017,schedule_context,hist,130,0.16323611068055868,0.49408436216403195,0.8374910905203137,0.7914012987115524,0.6794871794871795,0.8688524590163934,0.762589928057554,0.09764095285728129
2017,schedule_context,logistic,130,0.14836941714130006,0.4425640107094193,0.8774055595153243,0.868695269172465,0.6829268292682927,0.9180327868852459,0.7832167832167832,0.10425009457106711
2017,scoring_shape,hist,130,0.17283611766738852,0.5209254944200745,0.8229983368971252,0.7733576642842497,0.6923076923076923,0.8852459016393442,0.7769784172661871,0.10064288640355633
2017,scoring_shape,logistic,130,0.15663024057843364,0.464892006067238,0.8607745307674032,0.842789178047413,0.7088607594936709,0.9180327868852459,0.8,0.12728106256578162
2017,seed,hist,130,0.1687608041122404,0.5061796044567027,0.8379662627702542,0.798841765523323,0.6951219512195121,0.9344262295081968,0.7972027972027972,0.1100298969357998
2017,seed,logistic,130,0.1650428386920053,0.5001676657277858,0.8461629840817296,0.8009859214224913,0.6951219512195121,0.9344262295081968,0.7972027972027972,0.09950326485035564
2017,shooting,hist,130,0.16709961076881424,0.5051492122013478,0.8353528153955809,0.7920229591631165,0.6794871794871795,0.8688524590163934,0.762589928057554,0.10656750276755261
2017,shooting,logistic,130,0.15638735568316012,0.4629795747603662,0.8648134948918983,0.8538199882042888,0.7051282051282052,0.9016393442622951,0.7913669064748201,0.10282957154362116
