Gender,Season,block,model,feature,fitted,train_nonmissing,validation_nonmissing,train_games,validation_games,standardized_coefficient,status
W,2018,full,logistic,diff_elo,True,315,63,315,63,0.2285554631049208,fitted
W,2018,full,logistic,diff_elo_mov,True,315,63,315,63,0.1126019160217357,fitted
W,2018,full,logistic,diff_elo_change,True,315,63,315,63,-0.1431403410953916,fitted
W,2018,full,logistic,diff_elo_mov_change,True,315,63,315,63,-0.2621398756071436,fitted
W,2018,full,logistic,diff_prior_wins,True,315,63,315,63,-0.1188839447062265,fitted
W,2018,full,logistic,diff_prior_appearances,True,315,63,315,63,0.0819280887993917,fitted
W,2018,full,logistic,diff_prior_seed,True,315,63,315,63,-0.2033914472328829,fitted
W,2018,full,logistic,diff_te_team_mean,True,315,63,315,63,-0.1708962794539887,fitted
W,2018,full,logistic,diff_te_team_uncertainty,True,315,63,315,63,0.0795745276276397,fitted
W,2018,full,logistic,diff_te_team_support,True,315,63,315,63,-0.1208118446091373,fitted
W,2018,full,logistic,diff_te_seed_mean,True,315,63,315,63,0.0907105710647349,fitted
W,2018,full,logistic,diff_te_seed_uncertainty,True,315,63,315,63,-0.1155579346166198,fitted
W,2018,full,logistic,diff_te_seed_support,True,315,63,315,63,-0.1721895832960064,fitted
W,2018,full,logistic,pace_strength,True,315,63,315,63,0.2989217807463828,fitted
W,2018,full,logistic,uncertainty_strength,True,315,63,315,63,0.2827959614892164,fitted
W,2018,full,logistic,three_variance_strength,True,315,63,315,63,0.1569105710143403,fitted
W,2018,full,logistic,shooting_style,True,315,63,315,63,-0.1299387816501098,fitted
W,2018,full,logistic,offense_defense,True,315,63,315,63,-0.0183793147727599,fitted
W,2018,full,logistic,recent_offense_defense,True,315,63,315,63,-0.0369307999628671,fitted
W,2019,full,logistic,diff_seed,True,378,63,378,63,-0.1347955784334683,fitted
W,2019,full,logistic,diff_strength,True,378,63,378,63,0.2368750334556773,fitted
W,2019,full,logistic,diff_schedule_strength,True,378,63,378,63,0.6565460831420573,fitted
W,2019,full,logistic,diff_win_rate,True,378,63,378,63,-0.2844482246585842,fitted
W,2019,full,logistic,diff_margin,True,378,63,378,63,0.0112962934577147,fitted
W,2019,full,logistic,diff_margin_sd,True,378,63,378,63,0.1778058722743343,fitted
W,2019,full,logistic,diff_efg,True,378,63,378,63,-0.0279186786699158,fitted
W,2019,full,logistic,diff_tov,True,378,63,378,63,0.1701274392378002,fitted
W,2019,full,logistic,diff_orb,True,378,63,378,63,-0.1190727099531784,fitted
W,2019,full,logistic,diff_ftr,True,378,63,378,63,0.106974351120811,fitted
W,2019,full,logistic,diff_three_rate,True,378,63,378,63,-0.0254985240242231,fitted
W,2019,full,logistic,diff_opp_efg,True,378,63,378,63,0.0455192308646997,fitted
W,2019,full,logistic,diff_opp_tov,True,378,63,378,63,0.0679540122926208,fitted
W,2019,full,logistic,diff_opp_orb,True,378,63,378,63,-0.0098791628717105,fitted
W,2019,full,logistic,diff_opp_ftr,True,378,63,378,63,-0.0175211550098896,fitted
W,2019,full,logistic,diff_opp_three_rate,True,378,63,378,63,-0.0733533621949134,fitted
W,2019,full,logistic,diff_detailed_coverage,False,378,63,378,63,,no_training_signal
W,2019,full,logistic,diff_recent_strength,True,378,63,378,63,0.0373704995160247,fitted
W,2019,full,logistic,diff_strength_change,True,378,63,378,63,-0.3432276706333538,fitted
W,2019,full,logistic,matchup_efg,True,378,63,378,63,-0.0643452898127693,fitted
W,2019,full,logistic,matchup_tov,True,378,63,378,63,0.029441385956071,fitted
W,2019,full,logistic,matchup_orb,True,378,63,378,63,-0.0145123512353495,fitted
W,2019,full,logistic,matchup_ftr,True,378,63,378,63,0.0649160978559502,fitted
W,2019,full,logistic,matchup_three_rate,True,378,63,378,63,0.1874146342544449,fitted
W,2019,full,logistic,matchup_strength_volatility,True,378,63,378,63,0.172677430039249,fitted
W,2019,full,logistic,diff_adj_offense,True,378,63,378,63,0.1238912840980406,fitted
W,2019,full,logistic,diff_adj_defense,True,378,63,378,63,0.2587426213734267,fitted
W,2019,full,logistic,diff_recent_offense,True,378,63,378,63,-0.0265187786606486,fitted
W,2019,full,logistic,diff_recent_defense,True,378,63,378,63,-0.005054808123437,fitted
W,2019,full,logistic,diff_adjusted_efg_offense,True,378,63,378,63,0.1149640897828542,fitted
W,2019,full,logistic,diff_adjusted_efg_defense,True,378,63,378,63,0.1599852270970864,fitted
W,2019,full,logistic,diff_adjusted_tov_offense,True,378,63,378,63,-0.1051816071711356,fitted
W,2019,full,logistic,diff_adjusted_tov_defense,True,378,63,378,63,0.1485420906868556,fitted
W,2019,full,logistic,diff_adjusted_orb_offense,True,378,63,378,63,0.1678975045005254,fitted
W,2019,full,logistic,diff_adjusted_orb_defense,True,378,63,378,63,-0.0502546974317981,fitted
W,2019,full,logistic,diff_adjusted_ftr_offense,True,378,63,378,63,-0.2560422937558669,fitted
W,2019,full,logistic,diff_adjusted_ftr_defense,True,378,63,378,63,0.0327319490033001,fitted
W,2019,full,logistic,diff_residual_sd,True,378,63,378,63,-0.0005160868291396,fitted
W,2019,full,logistic,diff_residual_downside,True,378,63,378,63,0.0827335746270026,fitted
W,2019,full,logistic,diff_recent_residual,True,378,63,378,63,0.0328438206048971,fitted
W,2019,full,logistic,diff_road_residual,True,378,63,378,63,0.4292424806777397,fitted
W,2019,full,logistic,diff_schedule_sd,True,378,63,378,63,-0.3280531559162792,fitted
W,2019,full,logistic,diff_strong_opponent_margin,True,378,63,378,63,-0.0638477283473021,fitted
W,2019,full,logistic,diff_close_win_posterior,True,378,63,378,63,-0.1068426823000095,fitted
W,2019,full,logistic,diff_rest_days,True,378,63,378,63,0.0719298520287865,fitted
W,2019,full,logistic,diff_two_posterior,True,378,63,378,63,-0.2199660853072495,fitted
W,2019,full,logistic,diff_two_uncertainty,True,378,63,378,63,-0.1635359667490395,fitted
W,2019,full,logistic,diff_three_posterior,True,378,63,378,63,-0.1227733475428276,fitted
W,2019,full,logistic,diff_three_uncertainty,True,378,63,378,63,-0.1745850837406604,fitted
W,2019,full,logistic,diff_free_posterior,True,378,63,378,63,0.2167824638956909,fitted
W,2019,full,logistic,diff_free_uncertainty,True,378,63,378,63,-0.031313556160695,fitted
W,2019,full,logistic,diff_opp_two_posterior,True,378,63,378,63,0.0138758429696825,fitted
W,2019,full,logistic,diff_opp_two_uncertainty,True,378,63,378,63,-0.2124080693432251,fitted
W,2019,full,logistic,diff_opp_three_posterior,True,378,63,378,63,0.0020401239489515,fitted
W,2019,full,logistic,diff_opp_three_uncertainty,True,378,63,378,63,-0.0509685967173487,fitted
W,2019,full,logistic,diff_opp_free_posterior,True,378,63,378,63,0.0749201919795708,fitted
W,2019,full,logistic,diff_opp_free_uncertainty,True,378,63,378,63,-0.1451102530400145,fitted
W,2019,full,logistic,diff_tempo,True,378,63,378,63,-0.1152440266378894,fitted
W,2019,full,logistic,diff_tempo_sd,True,378,63,378,63,-0.1040036605885241,fitted
W,2019,full,logistic,diff_three_dependence,True,378,63,378,63,0.1272962054331753,fitted
W,2019,full,logistic,diff_possession_gap,True,378,63,378,63,0.0014896473725814,fitted
W,2019,full,logistic,diff_clean_coverage,True,378,63,378,63,-0.0357378119637568,fitted
W,2019,full,logistic,diff_elo,True,378,63,378,63,0.3981734296533037,fitted
W,2019,full,logistic,diff_elo_mov,True,378,63,378,63,0.2771221666506357,fitted
W,2019,full,logistic,diff_elo_change,True,378,63,378,63,-0.1721993340953926,fitted
W,2019,full,logistic,diff_elo_mov_change,True,378,63,378,63,-0.2303211434137569,fitted
W,2019,full,logistic,diff_prior_wins,True,378,63,378,63,-0.0487449607087298,fitted
W,2019,full,logistic,diff_prior_appearances,True,378,63,378,63,-0.0533332230739143,fitted
W,2019,full,logistic,diff_prior_seed,True,378,63,378,63,-0.3355111916818136,fitted
W,2019,full,logistic,diff_te_team_mean,True,378,63,378,63,-0.0393101904468321,fitted
W,2019,full,logistic,diff_te_team_uncertainty,True,378,63,378,63,0.2064556267759864,fitted
W,2019,full,logistic,diff_te_team_support,True,378,63,378,63,-0.2224105085737491,fitted
W,2019,full,logistic,diff_te_seed_mean,True,378,63,378,63,0.1304479422968901,fitted
W,2019,full,logistic,diff_te_seed_uncertainty,True,378,63,378,63,-0.1822731179694195,fitted
W,2019,full,logistic,diff_te_seed_support,True,378,63,378,63,-0.1211506779584064,fitted
W,2019,full,logistic,pace_strength,True,378,63,378,63,0.256349267294289,fitted
W,2019,full,logistic,uncertainty_strength,True,378,63,378,63,0.246139379570017,fitted
W,2019,full,logistic,three_variance_strength,True,378,63,378,63,0.1422131845008848,fitted
W,2019,full,logistic,shooting_style,True,378,63,378,63,-0.1053533478471111,fitted
W,2019,full,logistic,offense_defense,True,378,63,378,63,0.0733731847177751,fitted
W,2019,full,logistic,recent_offense_defense,True,378,63,378,63,0.0883653267711466,fitted
W,2021,full,logistic,diff_seed,True,441,63,441,63,-0.1682922302274535,fitted
W,2021,full,logistic,diff_strength,True,441,63,441,63,0.2167624390398216,fitted
W,2021,full,logistic,diff_schedule_strength,True,441,63,441,63,0.5733698380337033,fitted
W,2021,full,logistic,diff_win_rate,True,441,63,441,63,-0.3703822435237331,fitted
W,2021,full,logistic,diff_margin,True,441,63,441,63,-0.0140320247818161,fitted
W,2021,full,logistic,diff_margin_sd,True,441,63,441,63,0.180270824093303,fitted
W,2021,full,logistic,diff_efg,True,441,63,441,63,0.0134891425568195,fitted
W,2021,full,logistic,diff_tov,True,441,63,441,63,0.0380753191635876,fitted
W,2021,full,logistic,diff_orb,True,441,63,441,63,-0.1591371792995048,fitted
W,2021,full,logistic,diff_ftr,True,441,63,441,63,0.1880161641669805,fitted
W,2021,full,logistic,diff_three_rate,True,441,63,441,63,-0.0233191349934404,fitted
W,2021,full,logistic,diff_opp_efg,True,441,63,441,63,0.2082344598264872,fitted
W,2021,full,logistic,diff_opp_tov,True,441,63,441,63,-0.081217191179684,fitted
W,2021,full,logistic,diff_opp_orb,True,441,63,441,63,-0.0496943253072514,fitted
W,2021,full,logistic,diff_opp_ftr,True,441,63,441,63,-0.0211849269684056,fitted
W,2021,full,logistic,diff_opp_three_rate,True,441,63,441,63,-0.0303743141266949,fitted
W,2021,full,logistic,diff_detailed_coverage,False,441,63,441,63,,no_training_signal
W,2021,full,logistic,diff_recent_strength,True,441,63,441,63,0.0872426516141149,fitted
W,2021,full,logistic,diff_strength_change,True,441,63,441,63,-0.2697084168657617,fitted
W,2021,full,logistic,matchup_efg,True,441,63,441,63,-0.1392691608142193,fitted
W,2021,full,logistic,matchup_tov,True,441,63,441,63,0.0481690767656111,fitted
W,2021,full,logistic,matchup_orb,True,441,63,441,63,-0.0479610070349082,fitted
W,2021,full,logistic,matchup_ftr,True,441,63,441,63,0.0313841712629738,fitted
W,2021,full,logistic,matchup_three_rate,True,441,63,441,63,-0.0426963670032565,fitted
W,2021,full,logistic,matchup_strength_volatility,True,441,63,441,63,0.1677129994129154,fitted
W,2021,full,logistic,diff_adj_offense,True,441,63,441,63,0.1420775229549856,fitted
W,2021,full,logistic,diff_adj_defense,True,441,63,441,63,0.2738937392746482,fitted
W,2021,full,logistic,diff_recent_offense,True,441,63,441,63,0.0848664518082104,fitted
W,2021,full,logistic,diff_recent_defense,True,441,63,441,63,0.035748132873535,fitted
W,2021,full,logistic,diff_adjusted_efg_offense,True,441,63,441,63,0.0370988970357961,fitted
W,2021,full,logistic,diff_adjusted_efg_defense,True,441,63,441,63,0.2194065513177013,fitted
W,2021,full,logistic,diff_adjusted_tov_offense,True,441,63,441,63,-0.0909027916736079,fitted
W,2021,full,logistic,diff_adjusted_tov_defense,True,441,63,441,63,0.0764815853282344,fitted
W,2021,full,logistic,diff_adjusted_orb_offense,True,441,63,441,63,0.1860834882080966,fitted
W,2021,full,logistic,diff_adjusted_orb_defense,True,441,63,441,63,-0.0089272417956695,fitted
W,2021,full,logistic,diff_adjusted_ftr_offense,True,441,63,441,63,-0.1759552851713162,fitted
W,2021,full,logistic,diff_adjusted_ftr_defense,True,441,63,441,63,-0.0590995857337684,fitted
W,2021,full,logistic,diff_residual_sd,True,441,63,441,63,0.0149879107982339,fitted
W,2021,full,logistic,diff_residual_downside,True,441,63,441,63,0.1007450766036548,fitted
W,2021,full,logistic,diff_recent_residual,True,441,63,441,63,0.1667996360376293,fitted
W,2021,full,logistic,diff_road_residual,True,441,63,441,63,0.267700214322207,fitted
W,2021,full,logistic,diff_schedule_sd,True,441,63,441,63,-0.3191069337765179,fitted
W,2021,full,logistic,diff_strong_opponent_margin,True,441,63,441,63,-0.1231040962630326,fitted
W,2021,full,logistic,diff_close_win_posterior,True,441,63,441,63,-0.1097873780638479,fitted
W,2021,full,logistic,diff_rest_days,True,441,63,441,63,0.1271034133049797,fitted
W,2021,full,logistic,diff_two_posterior,True,441,63,441,63,-0.1999179717759795,fitted
W,2021,full,logistic,diff_two_uncertainty,True,441,63,441,63,-0.1773001782377274,fitted
W,2021,full,logistic,diff_three_posterior,True,441,63,441,63,-0.047812266227715,fitted
W,2021,full,logistic,diff_three_uncertainty,True,441,63,441,63,-0.1403182081781195,fitted
W,2021,full,logistic,diff_free_posterior,True,441,63,441,63,0.0732071020429225,fitted
W,2021,full,logistic,diff_free_uncertainty,True,441,63,441,63,0.0145907776084933,fitted
W,2021,full,logistic,diff_opp_two_posterior,True,441,63,441,63,0.1143161642790415,fitted
W,2021,full,logistic,diff_opp_two_uncertainty,True,441,63,441,63,-0.2546940759804996,fitted
W,2021,full,logistic,diff_opp_three_posterior,True,441,63,441,63,0.0050073814801842,fitted
W,2021,full,logistic,diff_opp_three_uncertainty,True,441,63,441,63,-0.0269201555222025,fitted
W,2021,full,logistic,diff_opp_free_posterior,True,441,63,441,63,0.0256740463885014,fitted
W,2021,full,logistic,diff_opp_free_uncertainty,True,441,63,441,63,-0.1045982682133799,fitted
W,2021,full,logistic,diff_tempo,True,441,63,441,63,-0.1366614274529154,fitted
W,2021,full,logistic,diff_tempo_sd,True,441,63,441,63,-0.1402714599292165,fitted
W,2021,full,logistic,diff_three_dependence,True,441,63,441,63,0.1362328918439485,fitted
W,2021,full,logistic,diff_possession_gap,True,441,63,441,63,-0.0777013565335322,fitted
W,2021,full,logistic,diff_clean_coverage,True,441,63,441,63,-0.0600508038430207,fitted
W,2021,full,logistic,diff_elo,True,441,63,441,63,0.3879377080249938,fitted
W,2021,full,logistic,diff_elo_mov,True,441,63,441,63,0.3109185901494588,fitted
W,2021,full,logistic,diff_elo_change,True,441,63,441,63,-0.2093764657570506,fitted
W,2021,full,logistic,diff_elo_mov_change,True,441,63,441,63,-0.1463339434528656,fitted
W,2021,full,logistic,diff_prior_wins,True,441,63,441,63,-0.0472732719720688,fitted
W,2021,full,logistic,diff_prior_appearances,True,441,63,441,63,-0.067514028208779,fitted
W,2021,full,logistic,diff_prior_seed,True,441,63,441,63,-0.2924672013029055,fitted
W,2021,full,logistic,diff_te_team_mean,True,441,63,441,63,0.0303752148045453,fitted
W,2021,full,logistic,diff_te_team_uncertainty,True,441,63,441,63,0.1672444454545658,fitted
W,2021,full,logistic,diff_te_team_support,True,441,63,441,63,-0.2829748126593202,fitted
W,2021,full,logistic,diff_te_seed_mean,True,441,63,441,63,0.1839551100382007,fitted
W,2021,full,logistic,diff_te_seed_uncertainty,True,441,63,441,63,-0.1967037414700338,fitted
W,2021,full,logistic,diff_te_seed_support,True,441,63,441,63,-0.0686474296495217,fitted
W,2021,full,logistic,pace_strength,True,441,63,441,63,0.2156717485628616,fitted
W,2021,full,logistic,uncertainty_strength,True,441,63,441,63,0.2214140807890907,fitted
W,2021,full,logistic,three_variance_strength,True,441,63,441,63,0.1202529781002239,fitted
W,2021,full,logistic,shooting_style,True,441,63,441,63,-0.0489303629904755,fitted
W,2021,full,logistic,offense_defense,True,441,63,441,63,0.0524484185236615,fitted
W,2021,full,logistic,recent_offense_defense,True,441,63,441,63,-0.1858935281811343,fitted
