Gender,Architecture,Universe,Model,Feature,Block,OuterFolds,MeanCoefficient,MedianCoefficient,MeanAbsoluteCoefficient,CoefficientStd,PositiveRate,NegativeRate,SignConsistency
Pooled,pooled_common,rich,ridge_margin,diff__compact__pythag_exp8p0,compact_performance,5,-1.338023567199707,-1.3720026016235352,1.338023567199707,0.13467368437674296,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__schedule__elite_wins,schedule_and_accomplishment,5,-1.2353323101997375,-1.3385151624679563,1.2353323101997375,0.328551518536846,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__rating__elo_mov_log_preseason,dynamic_ratings,5,1.2351117730140686,1.2002619504928589,1.2351117730140686,0.2274373154527726,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,5,1.1213194370269775,1.1429091691970823,1.1213194370269775,0.07473038218017242,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__compact__win_pct,compact_performance,5,-1.1210171937942506,-1.1363855600357056,1.1210171937942506,0.10251729136723463,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__compact__away_margin_mean,compact_performance,5,1.0963809609413147,1.127635478973389,1.0963809609413147,0.2195985889669434,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__compact__half_winpct_first,compact_performance,5,-1.030866837501526,-1.022142767906189,1.030866837501526,0.11818777661808198,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__adj__off_rtg_a50p0,opponent_adjusted_efficiency,3,1.0109601616859436,1.0215998888015747,1.0109601616859436,0.11710113337285995,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__rating__elo_standard_delta,dynamic_ratings,5,0.942204761505127,0.9907023906707764,0.942204761505127,0.16385384822636187,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__compact__pythag_exp13p91,compact_performance,5,-0.9218851447105407,-0.8858814835548401,0.9218851447105407,0.14345272984901455,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__compact__wins,compact_performance,5,0.8917986035346985,0.907610297203064,0.8917986035346985,0.08696985476389976,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__compact__margin_trim02,compact_performance,5,0.8147420525550843,0.8294938802719116,0.8147420525550843,0.19284730781133733,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__compact__downside_tail_mean,compact_performance,5,-0.7775697946548462,-0.661221444606781,0.7775697946548462,0.3573232009771023,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__rating__elo_standard,dynamic_ratings,5,0.7445029735565185,0.8132162094116211,0.7445029735565185,0.1555665246194316,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__norm__schedule__quality_win_points_sum__pct,within_season_normalization,5,0.7381303310394287,0.6783100366592407,0.7381303310394287,0.15544535510611965,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__norm__schedule__opponent_strength_mean__pct,within_season_normalization,5,-0.7137797594070434,-0.751678466796875,0.7137797594070434,0.11170661648089025,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__rating__pagerank_binary_z,global_strength_ratings,5,-0.7074359655380249,-0.6960565447807312,0.7074359655380249,0.1193161864629323,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__norm__adj__net_rtg_a10p0__pct,within_season_normalization,5,0.6754599332809448,0.6261109113693237,0.6754599332809448,0.1201274270017015,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__schedule__top_quartile_games,schedule_and_accomplishment,5,0.6696265935897827,0.6527069211006165,0.6696265935897827,0.2104359810952335,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__norm__schedule__rpi__z,within_season_normalization,5,-0.6647968828678131,-0.6312762498855591,0.6647968828678131,0.20650404239915582,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__rating__elo_season_reset_mov,dynamic_ratings,5,0.6547648549079895,0.5947034358978271,0.6547648549079895,0.16786487687550927,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__norm__rating__bt_c1p0__z,within_season_normalization,5,0.6383340775966644,0.56972336769104,0.6383340775966644,0.1656669867938805,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__norm__rating__pagerank_margin__pct,within_season_normalization,5,-0.6036550641059876,-0.5917714834213257,0.6036550641059876,0.25156817142452337,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__norm__schedule__quality_win_points_sum__z,within_season_normalization,5,0.590231043100357,0.6009423136711121,0.590231043100357,0.1411164202943033,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__schedule__bad_losses,schedule_and_accomplishment,5,-0.5501677453517914,-0.5768845677375793,0.5501677453517914,0.07235016162938403,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__adj__def_rtg_a50p0,opponent_adjusted_efficiency,5,-0.5425426363945007,-0.6529011130332947,0.5425426363945007,0.2927574569148814,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__norm__rating__elo_mov_538__z,within_season_normalization,5,0.5106887847185135,0.5360242128372192,0.5106887847185135,0.21971199446464593,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__compact__margin_q10,compact_performance,5,-0.4978345274925232,-0.505696177482605,0.4978345274925232,0.08199747287855573,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__norm__rating__pagerank_margin__z,within_season_normalization,1,0.4933792054653168,0.4933792054653168,0.4933792054653168,,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__schedule__quality_wins,schedule_and_accomplishment,5,-0.460121288895607,-0.3933088779449463,0.460121288895607,0.24738272764253189,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__schedule__opponent_strength_std,schedule_and_accomplishment,5,0.43567620515823363,0.3565230667591095,0.43567620515823363,0.20296062311060206,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__norm__rating__colley__z,within_season_normalization,5,0.4291665434837341,0.4053077697753906,0.4291665434837341,0.12599641636469086,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__schedule__opponent_strength_median,schedule_and_accomplishment,5,0.4287694990634918,0.458010196685791,0.4287694990634918,0.14221690884519583,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__norm__rating__margin_ridge_a25p0__z,within_season_normalization,5,-0.2716170012950897,-0.4222411811351776,0.4007761776447296,0.4291489860455846,0.4,0.6,0.6
Pooled,pooled_common,rich,ridge_margin,diff__schedule__opponent_strength_pct_mean,schedule_and_accomplishment,5,0.38705582618713374,0.391074389219284,0.3870558261871338,0.12527905598542038,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__rating__pagerank_margin_z,global_strength_ratings,4,0.3609541580080986,0.35681699216365814,0.3609541580080986,0.08806124877754322,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__compact__margin_median,compact_performance,5,0.25153322517871857,0.2740465998649597,0.3312989979982376,0.31828968024473037,0.8,0.2,0.8
Pooled,pooled_common,rich,ridge_margin,diff__compact__home_margin_mean,compact_performance,5,0.3171408772468567,0.2942752838134765,0.3171408772468567,0.1864054590510405,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__rating__pagerank_margin,global_strength_ratings,5,0.3145195066928863,0.2890086472034454,0.31451950669288636,0.1643152737571937,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__rating__elo_standard_preseason,dynamic_ratings,5,0.3138191536068916,0.3185711503028869,0.3138191536068916,0.22335162934669875,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__norm__rating__elo_mov_538__pct,within_season_normalization,5,0.23346070423722268,0.2956576943397522,0.31279474273324015,0.31172256082541894,0.8,0.2,0.8
Pooled,pooled_common,rich,ridge_margin,diff__rating__bt_c0p25,global_strength_ratings,5,0.30380140990018845,0.2534638047218323,0.30380140990018845,0.22265517820751862,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__rating__bt_c0p25_percentile,global_strength_ratings,5,0.07046763002872469,-0.04264597594738,0.296612349152565,0.4046440790243254,0.4,0.6,0.6
Pooled,pooled_common,rich,ridge_margin,diff__compact__blowout_win20_rate,compact_performance,5,-0.03073716163635254,-0.1580531746149063,0.2823423266410828,0.32926921162758316,0.4,0.6,0.6
Pooled,pooled_common,rich,ridge_margin,diff__compact__away_games,compact_performance,5,-0.15447781682014466,-0.1697216480970382,0.27277950048446653,0.3011947112201067,0.4,0.6,0.6
Pooled,pooled_common,rich,ridge_margin,diff__compact__ewm_h20_margin,compact_performance,5,-0.2515121042728424,-0.2727172672748565,0.2515121042728424,0.1434105181432182,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__rating__elo_season_reset_mov_percentile,dynamic_ratings,5,-0.24098430275917054,-0.1915873736143112,0.24098430275917054,0.12167407634288534,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__norm__schedule__rpi__pct,within_season_normalization,5,-0.13520065918564791,-0.2013877630233764,0.2400464214384555,0.26086171084850057,0.2,0.8,0.8
Pooled,pooled_common,rich,ridge_margin,diff__compact__margin_q75,compact_performance,5,0.1536299042403698,-0.0389790870249271,0.23688294366002083,0.309561508895464,0.4,0.6,0.6
Pooled,pooled_common,rich,ridge_margin,diff__rating__elo_mov_log_delta,dynamic_ratings,5,-0.22740055313333865,-0.2884562909603119,0.2296765686012804,0.1372416476025713,0.2,0.8,0.8
Pooled,pooled_common,rich,ridge_margin,matchup__team1_is_seed_favorite,matchup_context,5,-0.22832651883363725,-0.183151975274086,0.22832651883363725,0.17568647230575057,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__compact__blowout_loss10_rate,compact_performance,5,0.21504227817058563,0.2270594537258148,0.21504227817058558,0.08869089352440934,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__compact__ewm_h10_margin,compact_performance,5,-0.16187360212206842,-0.2051156014204025,0.18686773851513863,0.13559391587328345,0.2,0.8,0.8
Pooled,pooled_common,rich,ridge_margin,diff__adj__net_rtg_a50p0_percentile,opponent_adjusted_efficiency,5,-0.029106935858726524,0.0901003628969192,0.18342365920543668,0.22247849612741163,0.6,0.4,0.6
Pooled,pooled_common,rich,ridge_margin,diff__compact__blowout_win10_rate,compact_performance,5,-0.18127081410493698,-0.1362901777029037,0.18127081410493698,0.16484345355849872,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__schedule__owp,schedule_and_accomplishment,5,0.17654217351227994,0.2097004652023315,0.17654217351227997,0.132303504273051,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__compact__ewm_h20_win,compact_performance,5,-0.1687363006174564,-0.161976084113121,0.16873630061745643,0.07783920784353834,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__compact__margin_q25,compact_performance,5,-0.1673617389053106,-0.1533381342887878,0.1673617389053106,0.15636722378853635,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,diff__compact__half_pointsformean_first,compact_performance,5,-0.1553610514849424,-0.1866108179092407,0.15719922073185438,0.09288501073928641,0.2,0.8,0.8
Pooled,pooled_common,rich,ridge_margin,diff__compact__margin_slope,compact_performance,5,0.041038141213357436,0.0971724316477775,0.14140337649732823,0.17887325215409108,0.6,0.4,0.6
Pooled,pooled_common,rich,ridge_margin,diff__compact__margin_q90,compact_performance,5,0.06038586876820775,-0.0010711658978834,0.14011736132670188,0.2016914641184627,0.4,0.6,0.6
Pooled,pooled_common,rich,ridge_margin,diff__rating__margin_ridge_a5p0_percentile,global_strength_ratings,5,0.048289410024881345,0.1057173386216163,0.13704813644289965,0.1582084507299354,0.6,0.4,0.6
Pooled,pooled_common,rich,ridge_margin,diff__rating__elo_standard_percentile,dynamic_ratings,5,0.002069211751222605,0.0307869426906108,0.13536804690957066,0.17697257425109264,0.6,0.4,0.6
Pooled,pooled_common,rich,ridge_margin,diff__norm__rating__colley__pct,within_season_normalization,5,0.10157586485147477,0.0802825540304184,0.12974511533975602,0.1309174660108927,0.8,0.2,0.8
Pooled,pooled_common,rich,ridge_margin,matchup__seed_diff,matchup_context,5,-0.05685056336224078,-0.0208875946700572,0.09879029951989646,0.12681807369596965,0.4,0.6,0.6
Pooled,pooled_common,rich,ridge_margin,matchup__team2_seed,matchup_context,5,0.04592136815190316,0.0171888079494237,0.07952636927366252,0.10192877734989317,0.6,0.4,0.6
Pooled,pooled_common,rich,ridge_margin,matchup__team1_seed,matchup_context,5,-0.0455153588205576,-0.016265207901597,0.07932660318911072,0.10202282160799836,0.4,0.6,0.6
Pooled,pooled_common,rich,ridge_margin,diff__schedule__top_decile_games,schedule_and_accomplishment,5,-0.062478756159543944,-0.0411455109715461,0.062478756159543944,0.047402377049384846,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,matchup__equal_seed,matchup_context,5,-0.037603734433650934,-0.031800590455532,0.037603734433650934,0.028461765456229093,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,seedprior__generic_gender_games,prequential_seed_priors,3,0.011253455188125332,0.0136310402303934,0.011253455188125332,0.007027958191545217,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,context__women,matchup_context,5,0.00625935899442988,0.0031131939031183,0.00625935899442988,0.005896613174151621,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,context__season_centered_2000,matchup_context,5,-0.00445917295874092,-0.0018879676936194,0.00445917295874092,0.004810101352808314,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,seedprior__pooled_pair_games,prequential_seed_priors,1,-0.0027976359706372,-0.0027976359706372,0.0027976359706372,,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,seedprior__favorite_prob_pc2p0,prequential_seed_priors,4,0.0013265545567264251,0.00133898705826135,0.0013265545567264251,0.0010514173398034118,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,seedprior__gap_games,prequential_seed_priors,4,0.00127887236158125,0.0012040161673212,0.00127887236158125,0.000979915307392042,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,seedprior__effective_games_pc2p0,prequential_seed_priors,5,0.0011263248743488999,0.0008535214583389,0.0011263248743488999,0.0011947743013487864,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,mean__schedule__opponent_strength_std,schedule_and_accomplishment,1,0.0007428113603964,0.0007428113603964,0.0007428113603964,,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,absdiff__schedule__opponent_strength_mean,schedule_and_accomplishment,1,0.0006215938483364,0.0006215938483364,0.0006215938483364,,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,matchup__seed_gap_abs,matchup_context,5,0.0005965725926216,0.0005901362164877,0.0005965725926216,0.00019851830057100836,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,seedprior__exact_pair_games,prequential_seed_priors,5,0.0005009178816180696,1.2817866263503674e-05,0.000546832104919294,0.0011317807773371898,0.6,0.4,0.6
Pooled,pooled_common,rich,ridge_margin,absdiff__rating__elo_season_reset_mov,dynamic_ratings,2,0.00045758158375969996,0.00045758158375969996,0.00045758158375969996,6.659484004082387e-05,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,absdiff__schedule__bad_losses,schedule_and_accomplishment,4,-0.00040534998879590637,-0.00039527426270065,0.00040534998879590637,0.000316470940779607,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,absdiff__adj__net_rtg_a10p0_z,opponent_adjusted_efficiency,5,-0.00039643544150744323,-0.0004546589916571,0.00039643544150744323,0.0002902619771046153,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,absdiff__adj__net_rtg_a50p0_z,opponent_adjusted_efficiency,5,-0.00038139672651592456,-0.0002233441773569,0.0003813967265159246,0.0003451449635517732,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,absdiff__adj__net_rtg_a10p0,opponent_adjusted_efficiency,5,0.0003008554122970523,0.0001767066860338,0.0003008554122970523,0.0002722665396514459,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,seedprior__favorite_seed_games,prequential_seed_priors,5,-0.00021143574122105334,2.1564548660535365e-05,0.00027635033038676327,0.000526309788334712,0.6,0.4,0.6
Pooled,pooled_common,rich,ridge_margin,absdiff__schedule__rpi,schedule_and_accomplishment,3,-0.0002648811278049333,-0.0003424447786528,0.0002648811278049333,0.00013961844270513296,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,absdiff__schedule__opponent_strength_pct_mean,schedule_and_accomplishment,3,-0.0002523872822924427,-4.440515112946741e-05,0.0002546198645632022,0.00040230100533332,0.3333333333333333,0.6666666666666666,0.6666666666666666
Pooled,pooled_common,rich,ridge_margin,absdiff__adj__net_rtg_a10p0_percentile,opponent_adjusted_efficiency,5,-0.00022310399363046105,-0.0001065476462827,0.00022310399363046108,0.0001808506567034385,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,absdiff__schedule__wp,schedule_and_accomplishment,3,0.00018664326489669628,0.0002401648525847,0.00018664326489669628,0.0001053146035318377,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,absdiff__rating__elo_mov_538,dynamic_ratings,2,-0.00014041292888576943,-0.00014041292888576943,0.00018601094780023057,0.0002630592051289599,0.5,0.5,0.5
Pooled,pooled_common,rich,ridge_margin,absdiff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,5,0.0001618127174878792,0.0002100527635775,0.0001618127174878792,0.00010264128056675537,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,absdiff__rating__elo_mov_log,dynamic_ratings,3,-0.0001576228181268508,-0.0001794414420146,0.0001576228181268508,0.00010554947659095988,0.0,1.0,1.0
Pooled,pooled_common,rich,ridge_margin,absdiff__adj__off_rtg_a50p0,opponent_adjusted_efficiency,5,0.00014549228726534044,0.0001333218679064,0.00014549228726534044,9.344666146423672e-05,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,absdiff__schedule__opponent_strength_median,schedule_and_accomplishment,1,0.0001082481612684,0.0001082481612684,0.0001082481612684,,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,absdiff__schedule__bad_loss_penalty_sum,schedule_and_accomplishment,5,-4.216249917588926e-05,-1.1342537618475037e-05,9.216083881253946e-05,0.0001497702936098523,0.4,0.6,0.6
Pooled,pooled_common,rich,ridge_margin,absdiff__schedule__top_quartile_games,schedule_and_accomplishment,3,7.94922646794467e-05,4.691462527262047e-05,7.94922646794467e-05,6.352000154989985e-05,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,absdiff__schedule__elite_wins,schedule_and_accomplishment,5,-5.768987502960645e-05,-2.8985527023905888e-05,6.0253457559153144e-05,7.70156278126219e-05,0.2,0.8,0.8
Pooled,pooled_common,rich,ridge_margin,absdiff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,5,2.5056020876945696e-05,-2.4741998458921444e-06,4.6787678093096476e-05,6.156266685559851e-05,0.4,0.6,0.6
Pooled,pooled_common,rich,ridge_margin,absdiff__rating__elo_standard,dynamic_ratings,3,3.11340891130385e-05,1.850712942541577e-05,3.11340891130385e-05,3.536429666041196e-05,1.0,0.0,1.0
Pooled,pooled_common,rich,ridge_margin,absdiff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,5,-9.898690586851444e-06,-9.890811270452105e-06,1.8600265138957184e-05,2.0839340055396976e-05,0.2,0.8,0.8
Pooled,pooled_common,rich,ridge_margin,seedprior__team1_prob_pc2p0,prequential_seed_priors,5,-9.578937533660791e-06,-1.2334323400864378e-05,1.4255827773013153e-05,1.2892984785701322e-05,0.2,0.8,0.8
Pooled,pooled_common,rich,ridge_margin,mean__schedule__top_quartile_games,schedule_and_accomplishment,1,-7.593123427795945e-06,-7.593123427795945e-06,7.593123427795945e-06,,0.0,1.0,1.0
Pooled,pooled_common,rich,seed_logistic,matchup__seed_diff,matchup_context,5,-1.4697202682495116,-1.4623092412948608,1.4697202682495116,0.028636387263825395,0.0,1.0,1.0
Pooled,pooled_common,rich,seed_logistic,matchup__team1_is_seed_favorite,matchup_context,5,-0.04113235827535386,-0.0425957813858985,0.04113235827535385,0.02457974225125574,0.0,1.0,1.0
Pooled,pooled_common,rich,seed_logistic,seedprior__effective_games_pc8p0,prequential_seed_priors,5,0.0061431290814652605,0.0065523199737071,0.0061431290814652605,0.003716928579218545,1.0,0.0,1.0
Pooled,pooled_common,rich,seed_logistic,matchup__seed_gap_abs,matchup_context,5,0.0041624108795076,0.0047101099044084,0.0041624108795076,0.002426990129740561,1.0,0.0,1.0
Pooled,pooled_common,rich,seed_logistic,context__women,matchup_context,5,0.00319092174759128,0.0034423589240759,0.00319092174759128,0.00196306326568647,1.0,0.0,1.0
Pooled,pooled_common,rich,seed_logistic,seedprior__favorite_prob_pc8p0,prequential_seed_priors,5,-0.0010225271176750074,-0.0013425593497231,0.0010225271176750074,0.0007476059556613554,0.0,1.0,1.0
Pooled,pooled_common,rich,seed_logistic,seedprior__team1_prob_pc8p0,prequential_seed_priors,5,-8.86026666193849e-05,-0.000106549647171,9.252818508682517e-05,8.304036978244577e-05,0.2,0.8,0.8
W,separate_gender,rich,elastic_logistic,diff__adj__net_rtg_a10p0,opponent_adjusted_efficiency,2,0.8652794063091278,0.8652794063091278,0.8652794063091278,0.0845515092941292,1.0,0.0,1.0
W,separate_gender,rich,elastic_logistic,diff__adj__net_rtg_a10p0_z,opponent_adjusted_efficiency,3,0.7105975151062012,0.8612778186798096,0.7105975151062012,0.3481391746032412,1.0,0.0,1.0
W,separate_gender,rich,elastic_logistic,diff__norm__schedule__opponent_strength_mean__z,within_season_normalization,5,0.6184357047080994,0.6155389547348022,0.6184357047080994,0.11029251832989852,1.0,0.0,1.0
W,separate_gender,rich,elastic_logistic,diff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,5,0.3300368368625641,0.2647692859172821,0.3300368368625641,0.15862175227391426,1.0,0.0,1.0
W,separate_gender,rich,elastic_logistic,diff__norm__schedule__opponent_strength_mean__pct,within_season_normalization,5,0.32443345040082927,0.3253126740455627,0.3244334504008293,0.15518369106760213,1.0,0.0,1.0
W,separate_gender,rich,elastic_logistic,diff__compact__rest_days_mean,compact_performance,2,-0.20893095433712,-0.20893095433712,0.20893095433712,0.020954443702100763,0.0,1.0,1.0
W,separate_gender,rich,elastic_logistic,diff__compact__margin_q75,compact_performance,4,0.1902665197849273,0.18132960051298141,0.19026651978492734,0.026466127087151962,1.0,0.0,1.0
W,separate_gender,rich,elastic_logistic,diff__compact__half_pointsformean_first,compact_performance,5,0.18018267229199406,0.1979117840528488,0.18018267229199403,0.1180888700304414,1.0,0.0,1.0
W,separate_gender,rich,elastic_logistic,diff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,5,-0.15974642410874362,-0.1831663846969604,0.15974642410874362,0.07545688846017506,0.0,1.0,1.0
W,separate_gender,rich,elastic_logistic,diff__compact__margin_q90,compact_performance,5,0.1557826623320579,0.163025677204132,0.15578266233205793,0.03114709170719809,1.0,0.0,1.0
W,separate_gender,rich,elastic_logistic,diff__norm__rating__pagerank_margin__pct,within_season_normalization,5,0.09046854302287097,0.0582443587481975,0.09046854302287097,0.10991587749767973,0.6,0.0,0.6
W,separate_gender,rich,elastic_logistic,diff__norm__rating__colley__z,within_season_normalization,3,0.06507600347201027,0.0,0.06507600347201027,0.11271494436705043,0.3333333333333333,0.0,0.3333333333333333
W,separate_gender,rich,elastic_logistic,diff__norm__schedule__quality_win_points_sum__z,within_season_normalization,5,0.050862815417349314,0.0049201818183064,0.050862815417349314,0.06751160049651758,0.6,0.0,0.6
W,separate_gender,rich,elastic_logistic,diff__compact__home_margin_mean,compact_performance,4,0.04704684345051645,0.01180053409188985,0.04704684345051645,0.07914552103954185,0.5,0.0,0.5
W,separate_gender,rich,elastic_logistic,diff__norm__rating__bt_c1p0__z,within_season_normalization,2,0.04135190695524215,0.04135190695524215,0.04135190695524215,0.05848042764609376,0.5,0.0,0.5
W,separate_gender,rich,elastic_logistic,matchup__seed_diff,matchup_context,5,-0.01895269155502318,0.0,0.01895269155502318,0.026487388536109505,0.0,0.4,0.4
W,separate_gender,rich,elastic_logistic,diff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,5,0.018339933454990378,0.0,0.018339933454990378,0.04100933790818107,0.2,0.0,0.2
W,separate_gender,rich,elastic_logistic,diff__norm__rating__elo_mov_538__z,within_season_normalization,5,0.016986100375652298,0.0,0.016986100375652298,0.03798207511259325,0.2,0.0,0.2
W,separate_gender,rich,elastic_logistic,diff__compact__half_marginmean_first,compact_performance,5,0.015992952138185478,0.0,0.015992952138185478,0.025881602617551507,0.4,0.0,0.4
W,separate_gender,rich,elastic_logistic,diff__adj__net_rtg_a10p0_percentile,opponent_adjusted_efficiency,5,0.00915606692433356,0.0,0.00915606692433356,0.020473588049347263,0.2,0.0,0.2
W,separate_gender,rich,elastic_logistic,diff__norm__schedule__rpi__z,within_season_normalization,5,0.0065815746784210205,0.0,0.0065815746784210205,0.01471684837994072,0.2,0.0,0.2
W,separate_gender,rich,elastic_logistic,absdiff__adj__def_rtg_a50p0,opponent_adjusted_efficiency,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W,separate_gender,rich,elastic_logistic,absdiff__adj__net_rtg_a10p0_z,opponent_adjusted_efficiency,1,0.0,0.0,0.0,,0.0,0.0,0.0
W,separate_gender,rich,elastic_logistic,absdiff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W,separate_gender,rich,elastic_logistic,absdiff__adj__net_rtg_a50p0_z,opponent_adjusted_efficiency,1,0.0,0.0,0.0,,0.0,0.0,0.0
W,separate_gender,rich,elastic_logistic,context__season_centered_2000,matchup_context,1,0.0,0.0,0.0,,0.0,0.0,0.0
W,separate_gender,rich,elastic_logistic,diff__adj__def_rtg_a50p0,opponent_adjusted_efficiency,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W,separate_gender,rich,elastic_logistic,diff__adj__net_rtg_a50p0_percentile,opponent_adjusted_efficiency,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W,separate_gender,rich,elastic_logistic,diff__compact__blowout_win10_rate,compact_performance,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W,separate_gender,rich,elastic_logistic,diff__compact__blowout_win20_rate,compact_performance,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W,separate_gender,rich,elastic_logistic,diff__compact__ewm_h10_margin,compact_performance,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W,separate_gender,rich,elastic_logistic,diff__compact__ewm_h20_margin,compact_performance,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W,separate_gender,rich,elastic_logistic,diff__compact__half_winpct_first,compact_performance,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W,separate_gender,rich,elastic_logistic,diff__compact__margin_median,compact_performance,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W,separate_gender,rich,elastic_logistic,diff__compact__margin_q25,compact_performance,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W,separate_gender,rich,elastic_logistic,diff__compact__margin_trim02,compact_performance,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W,separate_gender,rich,elastic_logistic,diff__compact__points_for_mean,compact_performance,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
