Gender,Architecture,Model,ModelDisplay,ValidationSeason,Feature,Block,AttributionMethod,AttributionImportance
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__norm__rating__elo_mov_538__z,within_season_normalization,absolute_standardized_coefficient,0.46935197710990906
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__norm__schedule__opponent_strength_mean__pct,within_season_normalization,absolute_standardized_coefficient,0.4331505000591278
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__compact__blowout_win20_rate,compact_performance,absolute_standardized_coefficient,0.2308358997106552
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__compact__wins,compact_performance,absolute_standardized_coefficient,0.1891106814146042
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__compact__half_winpct_first,compact_performance,absolute_standardized_coefficient,0.183233380317688
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__massey__system_mor,massey_consensus,absolute_standardized_coefficient,0.15846839547157288
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__compact__margin_slope,compact_performance,absolute_standardized_coefficient,0.13433213531970978
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__norm__schedule__rpi__pct,within_season_normalization,absolute_standardized_coefficient,0.12591403722763062
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__compact__margin_q25,compact_performance,absolute_standardized_coefficient,0.08140238374471664
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__compact__margin_q75,compact_performance,absolute_standardized_coefficient,0.07171893119812012
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,absolute_standardized_coefficient,0.0671151801943779
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__massey__system_wol,massey_consensus,absolute_standardized_coefficient,0.06466782093048096
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__compact__half_marginmean_first,compact_performance,absolute_standardized_coefficient,0.058163877576589584
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__norm__schedule__quality_win_points_sum__z,within_season_normalization,absolute_standardized_coefficient,0.04619181901216507
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,matchup__team1_is_seed_favorite,matchup_context,absolute_standardized_coefficient,0.02750789187848568
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__massey__strength_iqr,massey_consensus,absolute_standardized_coefficient,0.018566763028502464
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__compact__downside_tail_mean,compact_performance,absolute_standardized_coefficient,0.01403521467000246
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__compact__blowout_win10_rate,compact_performance,absolute_standardized_coefficient,0.009295842610299587
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,matchup__team1_seed,matchup_context,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,matchup__team2_seed,matchup_context,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,context__season_centered_2000,matchup_context,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,matchup__equal_seed,matchup_context,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,matchup__seed_gap_abs,matchup_context,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__massey__strength_mean,massey_consensus,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__compact__margin_trim02,compact_performance,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__norm__rating__elo_mov_538__pct,within_season_normalization,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,matchup__seed_diff,matchup_context,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__norm__rating__colley__z,within_season_normalization,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__norm__rating__margin_ridge_a25p0__z,within_season_normalization,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__massey__strength_max,massey_consensus,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__massey__rank_improvement_std,massey_consensus,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__massey__system_bih,massey_consensus,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__massey__system_sel,massey_consensus,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__massey__system_cng,massey_consensus,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__massey__system_rpi,massey_consensus,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__massey__system_pom,massey_consensus,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__massey__ordinal_std,massey_consensus,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__massey__ordinal_max,massey_consensus,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__norm__rating__bt_c1p0__z,within_season_normalization,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__norm__rating__margin_ridge_a25p0__pct,within_season_normalization,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__norm__rating__pagerank_margin__pct,within_season_normalization,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__norm__schedule__rpi__z,within_season_normalization,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,absdiff__adj__off_rtg_a50p0,opponent_adjusted_efficiency,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,absdiff__adj__def_rtg_a50p0,opponent_adjusted_efficiency,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,absdiff__adj__net_rtg_a10p0_percentile,opponent_adjusted_efficiency,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,absdiff__adj__net_rtg_a10p0_z,opponent_adjusted_efficiency,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,absdiff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,absdiff__adj__net_rtg_a50p0_percentile,opponent_adjusted_efficiency,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__adj__def_rtg_a50p0,opponent_adjusted_efficiency,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__adj__off_rtg_a50p0,opponent_adjusted_efficiency,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__adj__net_rtg_a50p0_percentile,opponent_adjusted_efficiency,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,absdiff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__compact__pythag_exp11p5,compact_performance,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__compact__upside_tail_mean,compact_performance,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__compact__home_margin_mean,compact_performance,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__compact__margin_median,compact_performance,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__compact__margin_q90,compact_performance,absolute_standardized_coefficient,0.0
M,separate_gender,elastic_logistic,Rich elastic-net logistic,2021,diff__compact__win_pct,compact_performance,absolute_standardized_coefficient,0.0
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__rating__margin_ridge_a5p0_z,global_strength_ratings,xgboost_native_shap,0.3612518888143258
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__rating__margin_ridge_a5p0_percentile,global_strength_ratings,xgboost_native_shap,0.3035785686013035
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__norm__rating__elo_mov_538__z,within_season_normalization,xgboost_native_shap,0.19069209130071668
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__schedule__oowp,schedule_and_accomplishment,xgboost_native_shap,0.09230977528248772
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__rating__elo_mov_538_preseason,dynamic_ratings,xgboost_native_shap,0.08817002970979294
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__schedule__top_quartile_games,schedule_and_accomplishment,xgboost_native_shap,0.056499928784570795
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__compact__half_marginmean_first,compact_performance,xgboost_native_shap,0.05488923586072457
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__norm__rating__margin_ridge_a25p0__z,within_season_normalization,xgboost_native_shap,0.053978767288340765
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__detailed__all__fourfactoredge_median,detailed_efficiency,xgboost_native_shap,0.05329190113468829
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__norm__schedule__quality_win_points_sum__z,within_season_normalization,xgboost_native_shap,0.05237343140426233
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__detailed__ewm_h20__fourfactoredge,detailed_efficiency,xgboost_native_shap,0.040175188216380775
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__schedule__opponent_strength_mean,schedule_and_accomplishment,xgboost_native_shap,0.03999217131146879
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__schedule__opponent_strength_median,schedule_and_accomplishment,xgboost_native_shap,0.03991879188370975
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__compact__half_winpct_first,compact_performance,xgboost_native_shap,0.035641982505859975
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__norm__rating__pagerank_margin__z,within_season_normalization,xgboost_native_shap,0.03437807813293837
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__rating__elo_standard_percentile,dynamic_ratings,xgboost_native_shap,0.03347417672259987
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__compact__blowout_win20_rate,compact_performance,xgboost_native_shap,0.03254889818367012
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__norm__rating__colley__pct,within_season_normalization,xgboost_native_shap,0.032486254319365165
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,xgboost_native_shap,0.03174525302496146
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__adj__def_rtg_a50p0,opponent_adjusted_efficiency,xgboost_native_shap,0.03152625331351759
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__norm__rating__bt_c1p0__z,within_season_normalization,xgboost_native_shap,0.030899386090988464
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__schedule__owp,schedule_and_accomplishment,xgboost_native_shap,0.030101351129511993
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__norm__rating__colley__z,within_season_normalization,xgboost_native_shap,0.02973875154169615
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__rating__elo_standard_delta,dynamic_ratings,xgboost_native_shap,0.028674063958919072
M,pooled_common,xgb_classifier,XGBoost classifier,2021,seedprior__favorite_prob_pc8p0,prequential_seed_priors,xgboost_native_shap,0.028293638872899905
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,xgboost_native_shap,0.026670419660425097
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__detailed__clean__off_rtg_ros,detailed_efficiency,xgboost_native_shap,0.025743446143513374
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__compact__margin_q75,compact_performance,xgboost_native_shap,0.025059694209079626
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__compact__margin_q90,compact_performance,xgboost_native_shap,0.02379021898024913
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__compact__margin_median,compact_performance,xgboost_native_shap,0.023027917659474595
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__rating__pagerank_binary,global_strength_ratings,xgboost_native_shap,0.02299810417532695
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__compact__ewm_h20_margin,compact_performance,xgboost_native_shap,0.02003692429703237
M,pooled_common,xgb_classifier,XGBoost classifier,2021,seedprior__exact_pair_games,prequential_seed_priors,xgboost_native_shap,0.019638837343364052
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__rating__elo_standard_z,dynamic_ratings,xgboost_native_shap,0.01834889328209542
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__norm__schedule__quality_win_points_sum__pct,within_season_normalization,xgboost_native_shap,0.018079853390879704
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__detailed__clean__offrtg_median,detailed_efficiency,xgboost_native_shap,0.0176917160420227
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__conference__team_count,conference_context,xgboost_native_shap,0.017259659820631372
M,pooled_common,xgb_classifier,XGBoost classifier,2021,absdiff__adj__def_rtg_a50p0,opponent_adjusted_efficiency,xgboost_native_shap,0.01689453892388635
M,pooled_common,xgb_classifier,XGBoost classifier,2021,seedprior__pooled_pair_games,prequential_seed_priors,xgboost_native_shap,0.016440666421796337
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__compact__margin_q10,compact_performance,xgboost_native_shap,0.016068419155834072
M,pooled_common,xgb_classifier,XGBoost classifier,2021,absdiff__rating__elo_season_reset_mov,dynamic_ratings,xgboost_native_shap,0.015531348064541817
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__conference__tourney_last_day,conference_context,xgboost_native_shap,0.015112087576805303
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__detailed__clean__fourfactorcomposite_mean,detailed_efficiency,xgboost_native_shap,0.014519586772869596
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__conference__strength_max,conference_context,xgboost_native_shap,0.0136798201658001
M,pooled_common,xgb_classifier,XGBoost classifier,2021,seedprior__generic_gender_games,prequential_seed_priors,xgboost_native_shap,0.01300154062284326
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__conference__tourney_win_pct,conference_context,xgboost_native_shap,0.012865379110514892
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__rating__elo_mov_538_delta,dynamic_ratings,xgboost_native_shap,0.011664042154073039
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__compact__ewm_h10_margin,compact_performance,xgboost_native_shap,0.011614067081333787
M,pooled_common,xgb_classifier,XGBoost classifier,2021,absdiff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,xgboost_native_shap,0.01127658947900107
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__rating__bt_c0p25_z,global_strength_ratings,xgboost_native_shap,0.010903667760871802
M,pooled_common,xgb_classifier,XGBoost classifier,2021,absdiff__schedule__oowp,schedule_and_accomplishment,xgboost_native_shap,0.010884579710281369
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__compact__half_pointsformean_first,compact_performance,xgboost_native_shap,0.010869700290530807
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__schedule__elite_wins,schedule_and_accomplishment,xgboost_native_shap,0.010788264373938242
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__norm__rating__pagerank_margin__pct,within_season_normalization,xgboost_native_shap,0.010160662759462315
M,pooled_common,xgb_classifier,XGBoost classifier,2021,absdiff__adj__net_rtg_a10p0,opponent_adjusted_efficiency,xgboost_native_shap,0.009930319699571666
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__compact__ewm_h20_win,compact_performance,xgboost_native_shap,0.008957748500644371
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__schedule__opponent_strength_std,schedule_and_accomplishment,xgboost_native_shap,0.008710042439457593
M,pooled_common,xgb_classifier,XGBoost classifier,2021,absdiff__adj__net_rtg_a10p0_z,opponent_adjusted_efficiency,xgboost_native_shap,0.008658219192346389
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__compact__blowout_win10_rate,compact_performance,xgboost_native_shap,0.008604426250023993
M,pooled_common,xgb_classifier,XGBoost classifier,2021,absdiff__rating__elo_standard_delta,dynamic_ratings,xgboost_native_shap,0.008244283384445942
M,pooled_common,xgb_classifier,XGBoost classifier,2021,absdiff__schedule__opponent_strength_median,schedule_and_accomplishment,xgboost_native_shap,0.008130563484772927
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,xgboost_native_shap,0.007884152745122485
M,pooled_common,xgb_classifier,XGBoost classifier,2021,matchup__seed_gap_abs,matchup_context,xgboost_native_shap,0.007684364477454713
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__compact__home_margin_mean,compact_performance,xgboost_native_shap,0.007645681985498716
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__conference__strength_mean,conference_context,xgboost_native_shap,0.0074004709833499155
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__norm__schedule__opponent_strength_mean__pct,within_season_normalization,xgboost_native_shap,0.0072320748096734114
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__detailed__home__off_rtg_mean,detailed_efficiency,xgboost_native_shap,0.006941975396881445
M,pooled_common,xgb_classifier,XGBoost classifier,2021,absdiff__rating__elo_mov_538_delta,dynamic_ratings,xgboost_native_shap,0.006934157279884499
M,pooled_common,xgb_classifier,XGBoost classifier,2021,absdiff__adj__net_rtg_a50p0_z,opponent_adjusted_efficiency,xgboost_native_shap,0.00663788628651563
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__compact__pythag_exp8p0,compact_performance,xgboost_native_shap,0.006597380377846121
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__conference__strength_percentile,conference_context,xgboost_native_shap,0.006583180578397305
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__rating__pagerank_binary_z,global_strength_ratings,xgboost_native_shap,0.006335349870796287
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__conference__tourney_champion,conference_context,xgboost_native_shap,0.00628086949952624
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__compact__downside_tail_mean,compact_performance,xgboost_native_shap,0.006265202886424959
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__norm__schedule__rpi__z,within_season_normalization,xgboost_native_shap,0.0060517025324798215
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__conference__strength_std,conference_context,xgboost_native_shap,0.0057813479894927395
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__compact__away_margin_mean,compact_performance,xgboost_native_shap,0.005737739456394179
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__schedule__quality_wins,schedule_and_accomplishment,xgboost_native_shap,0.005737518249644023
M,pooled_common,xgb_classifier,XGBoost classifier,2021,absdiff__schedule__opponent_strength_pct_mean,schedule_and_accomplishment,xgboost_native_shap,0.005715926314499511
M,pooled_common,xgb_classifier,XGBoost classifier,2021,matchup__team1_seed,matchup_context,xgboost_native_shap,0.0057121903519146144
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__conference__strength_median,conference_context,xgboost_native_shap,0.005299189491338577
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__rating__elo_season_reset_mov_percentile,dynamic_ratings,xgboost_native_shap,0.0052122175411293
M,pooled_common,xgb_classifier,XGBoost classifier,2021,context__season_centered_2000,matchup_context,xgboost_native_shap,0.00513885380386262
M,pooled_common,xgb_classifier,XGBoost classifier,2021,seedprior__favorite_seed_games,prequential_seed_priors,xgboost_native_shap,0.005046129330752812
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__schedule__opponent_strength_pct_mean,schedule_and_accomplishment,xgboost_native_shap,0.004851236968975034
M,pooled_common,xgb_classifier,XGBoost classifier,2021,absdiff__schedule__opponent_strength_mean,schedule_and_accomplishment,xgboost_native_shap,0.00474035391446457
M,pooled_common,xgb_classifier,XGBoost classifier,2021,absdiff__adj__off_rtg_a50p0,opponent_adjusted_efficiency,xgboost_native_shap,0.004722989629072165
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__rating__elo_season_reset_mov_z,dynamic_ratings,xgboost_native_shap,0.004485717813209208
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__rating__elo_standard_preseason,dynamic_ratings,xgboost_native_shap,0.004317557398639055
M,pooled_common,xgb_classifier,XGBoost classifier,2021,absdiff__schedule__top_quartile_games,schedule_and_accomplishment,xgboost_native_shap,0.004101455273374802
M,pooled_common,xgb_classifier,XGBoost classifier,2021,absdiff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,xgboost_native_shap,0.003914550597652455
M,pooled_common,xgb_classifier,XGBoost classifier,2021,seedprior__team1_prob_pc2p0,prequential_seed_priors,xgboost_native_shap,0.0038185636940673276
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__detailed__all__fourfactoredge_mean,detailed_efficiency,xgboost_native_shap,0.003686710398390212
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__norm__schedule__rpi__pct,within_season_normalization,xgboost_native_shap,0.003443238983339997
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__compact__margin_slope,compact_performance,xgboost_native_shap,0.0034361114473237344
M,pooled_common,xgb_classifier,XGBoost classifier,2021,absdiff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,xgboost_native_shap,0.0033651318636574697
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__compact__half_delta_marginmean,compact_performance,xgboost_native_shap,0.0032995369419399085
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__compact__away_games,compact_performance,xgboost_native_shap,0.002864802041034581
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__compact__win_pct,compact_performance,xgboost_native_shap,0.0028566028437732407
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__adj__net_rtg_a50p0_percentile,opponent_adjusted_efficiency,xgboost_native_shap,0.0026892619322152864
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__norm__adj__net_rtg_a10p0__pct,within_season_normalization,xgboost_native_shap,0.002487058902095834
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__schedule__top_decile_games,schedule_and_accomplishment,xgboost_native_shap,0.002254602206944996
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__norm__rating__elo_mov_538__pct,within_season_normalization,xgboost_native_shap,0.002095357813893563
M,pooled_common,xgb_classifier,XGBoost classifier,2021,matchup__team2_seed,matchup_context,xgboost_native_shap,0.0020000360029481462
M,pooled_common,xgb_classifier,XGBoost classifier,2021,absdiff__conference__strength_std,conference_context,xgboost_native_shap,0.0017837706153372753
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__compact__wins,compact_performance,xgboost_native_shap,0.0016789796689849798
M,pooled_common,xgb_classifier,XGBoost classifier,2021,seedprior__effective_games_pc2p0,prequential_seed_priors,xgboost_native_shap,0.0015615136935869514
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__schedule__bad_loss_penalty_sum,schedule_and_accomplishment,xgboost_native_shap,0.0013968215017953437
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__compact__pythag_exp13p91,compact_performance,xgboost_native_shap,0.0012552052009568522
M,pooled_common,xgb_classifier,XGBoost classifier,2021,matchup__equal_seed,matchup_context,xgboost_native_shap,0.0
M,pooled_common,xgb_classifier,XGBoost classifier,2021,matchup__team1_is_seed_favorite,matchup_context,xgboost_native_shap,0.0
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__compact__margin_trim02,compact_performance,xgboost_native_shap,0.0
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__compact__margin_q25,compact_performance,xgboost_native_shap,0.0
M,pooled_common,xgb_classifier,XGBoost classifier,2021,context__women,matchup_context,xgboost_native_shap,0.0
M,pooled_common,xgb_classifier,XGBoost classifier,2021,matchup__seed_diff,matchup_context,xgboost_native_shap,0.0
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__seed__top4,selection_committee_prior,xgboost_native_shap,0.0
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__seed__top8,selection_committee_prior,xgboost_native_shap,0.0
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__seed__playin,selection_committee_prior,xgboost_native_shap,0.0
M,pooled_common,xgb_classifier,XGBoost classifier,2021,absdiff__schedule__elite_wins,schedule_and_accomplishment,xgboost_native_shap,0.0
M,pooled_common,xgb_classifier,XGBoost classifier,2021,diff__schedule__bad_losses,schedule_and_accomplishment,xgboost_native_shap,0.0
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__rating__margin_ridge_a5p0_z,global_strength_ratings,lightgbm_native_shap,0.36671768518019743
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__rating__margin_ridge_a5p0_percentile,global_strength_ratings,lightgbm_native_shap,0.2788724241695429
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__norm__rating__elo_mov_538__z,within_season_normalization,lightgbm_native_shap,0.24536504235607973
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__schedule__oowp,schedule_and_accomplishment,lightgbm_native_shap,0.09627141107567426
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__compact__half_marginmean_first,compact_performance,lightgbm_native_shap,0.07051986517690129
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__schedule__opponent_strength_mean,schedule_and_accomplishment,lightgbm_native_shap,0.05730165448639887
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__rating__elo_mov_538_preseason,dynamic_ratings,lightgbm_native_shap,0.054163187784964886
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__norm__schedule__quality_win_points_sum__z,within_season_normalization,lightgbm_native_shap,0.0540394233136015
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__schedule__top_quartile_games,schedule_and_accomplishment,lightgbm_native_shap,0.04811012413251408
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__detailed__ewm_h20__fourfactoredge,detailed_efficiency,lightgbm_native_shap,0.041332096838668134
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__norm__rating__colley__z,within_season_normalization,lightgbm_native_shap,0.036483627561114874
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__norm__rating__margin_ridge_a25p0__z,within_season_normalization,lightgbm_native_shap,0.03575718569797026
M,pooled_common,lgb_classifier,LightGBM classifier,2021,diff__rating__elo_standard_percentile,dynamic_ratings,lightgbm_native_shap,0.033953996489655885
